ORIGIN_TIME,EQLO,EQLA,DEPTH,LOCSRC,ML,ML_SRC,MW,STA,STLO,STLA,REPI,AZIM,SAMPLE_RATE,FILE_NAME
1996-09-25T07:49:57.000000Z,146.421,-37.863,11.4,MEL,4.97,Allen (2012),4.44,HGB,144.306,-38.186,189.1,258.4,100,1996-09-25T07.50.MEL.HGB.mseed
1996-09-25T07:49:57.000000Z,146.421,-37.863,11.4,MEL,4.97,Allen (2012),4.44,HOP,144.20458,-35.99638,286.2,315.7,100,1996-09-25T07.50.MEL.HOP.mseed
1996-09-25T07:49:57.000000Z,146.421,-37.863,11.4,MEL,4.97,Allen (2012),4.44,IVS,147.06814,-36.13379,200.4,16.9,100,1996-09-25T07.50.MEL.IVS.mseed
1996-09-25T07:49:57.000000Z,146.421,-37.863,11.4,MEL,4.97,Allen (2012),4.44,KOWA,144.5214,-35.7909,285.6,323,100,1996-09-25T07.50.MEL.KOWA.mseed
1996-09-25T07:49:57.000000Z,146.421,-37.863,11.4,MEL,4.97,Allen (2012),4.44,LGT,147.46358,-36.76326,153.1,37.5,100,1996-09-25T07.50.MEL.LGT.mseed
1996-09-25T07:49:57.000000Z,146.421,-37.863,11.4,MEL,4.97,Allen (2012),4.44,MCV,145.89867,-37.69085,49.8,292.4,100,1996-09-25T07.50.MEL.MCV.mseed
1996-09-25T07:49:57.000000Z,146.421,-37.863,11.4,MEL,4.97,Allen (2012),4.44,MIT,147.65871,-36.73171,166.7,41.5,100,1996-09-25T07.50.MEL.MIT.mseed
1996-09-25T07:49:57.000000Z,146.421,-37.863,11.4,MEL,4.97,Allen (2012),4.44,MPD,144.9064,-37.7689,133.8,274,100,1996-09-25T07.50.MEL.MPD.mseed
1996-09-25T07:49:57.000000Z,146.421,-37.863,11.4,MEL,4.97,Allen (2012),4.44,MTLX,146.564,-38.402,61.1,168.2,100,1996-09-25T07.50.MEL.MTLX.mseed
1996-09-25T07:49:57.000000Z,146.421,-37.863,11.4,MEL,4.97,Allen (2012),4.44,NAR,147.84481,-36.43023,203.2,38.9,100,1996-09-25T07.50.MEL.NAR.mseed
1996-09-25T07:49:57.000000Z,146.421,-37.863,11.4,MEL,4.97,Allen (2012),4.44,ROY,145.28854,-37.63986,102.8,283.6,100,1996-09-25T07.50.MEL.ROY.mseed
1996-09-25T07:49:57.000000Z,146.421,-37.863,11.4,MEL,4.97,Allen (2012),4.44,SHY,145.11,-37.826,115.5,271.6,100,1996-09-25T07.50.MEL.SHY.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,APN,150.82345,-34.17086,54.9,133.7,100,1996-10-01T21.42.MEL.APN.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,AVO,150.615,-34.3764,64,161.4,100,1996-10-01T21.42.MEL.AVO.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,BJE,148.646,-34.9505,203.1,231.8,100,1996-10-01T21.42.MEL.BJE.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,BUD,150.67066,-34.67626,97.3,164.8,100,1996-10-01T21.42.MEL.BUD.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,CPX,150.62474,-34.47647,74.8,163.5,100,1996-10-01T21.42.MEL.CPX.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,CTB,150.81072,-34.26481,61.8,141.5,100,1996-10-01T21.42.MEL.CTB.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,DON,150.71294,-34.35898,65.7,153.4,100,1996-10-01T21.42.MEL.DON.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,FTZ,150.48384,-34.64215,90.5,174.7,200,1996-10-01T21.42.MEL.FTZ.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,JBR,150.04862,-33.76183,32.8,283.2,100,1996-10-01T21.42.MEL.JBR.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,KAN,150.0668,-33.9966,35.4,238.4,100,1996-10-01T21.42.MEL.KAN.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,KTL,150.40426,-33.8621,3.7,163.7,100,1996-10-01T21.42.MEL.KTL.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,LBX,150.87355,-34.27212,66.1,138,100,1996-10-01T21.42.MEL.LBX.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,NAT,150.42669,-34.20607,41.8,175.7,100,1996-10-01T21.42.MEL.NAT.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,PHD,150.969,-33.847,53.3,92.2,100,1996-10-01T21.42.MEL.PHD.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,TAL,150.38091,-34.77094,104.4,180.6,100,1996-10-01T21.42.MEL.TAL.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,WDA,150.5927,-33.883,19.4,107.7,100,1996-10-01T21.42.MEL.WDA.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,WDB,150.594,-33.885,19.6,108.2,100,1996-10-01T21.42.MEL.WDB.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,WDC,152.6717,-27.4318,742.1,17.7,100,1996-10-01T21.42.MEL.WDC.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,WER,150.5803,-33.9503,21.9,127.7,100,1996-10-01T21.42.MEL.WER.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,WGB,150.57505,-33.86605,17.3,103.4,100,1996-10-01T21.42.MEL.WGB.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,WOR,150.95159,-34.1414,62.1,123.9,100,1996-10-01T21.42.MEL.WOR.mseed
1996-10-01T21:42:21.000000Z,150.393,-33.83,8.65,MEL,3.11,Allen (2012),3.17,YER,150.23205,-34.14247,37.7,203.2,100,1996-10-01T21.42.MEL.YER.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,APN,150.82345,-34.17086,29.8,93.9,100,1996-12-10T12.54.MEL.APN.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,AVO,150.615,-34.3764,26.9,157.1,100,1996-12-10T12.54.MEL.AVO.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,BJE,148.646,-34.9505,191.9,242,100,1996-12-10T12.54.MEL.BJE.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,BUD,150.67066,-34.67626,60.1,165,100,1996-12-10T12.54.MEL.BUD.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,CPX,150.62474,-34.47647,37.6,162.4,100,1996-12-10T12.54.MEL.CPX.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,CTB,150.81072,-34.26481,31.1,113.6,100,1996-12-10T12.54.MEL.CTB.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,CTD,150.80229,-34.2672,30.5,114.6,100,1996-12-10T12.54.MEL.CTD.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,DON,150.71294,-34.35898,30.1,139.6,100,1996-12-10T12.54.MEL.DON.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,FTZ,150.48384,-34.64215,54.3,181.7,200,1996-12-10T12.54.MEL.FTZ.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,JBR,150.04862,-33.76183,60.3,315.9,100,1996-12-10T12.54.MEL.JBR.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,KAN,150.0668,-33.9966,43.7,293.3,100,1996-12-10T12.54.MEL.KAN.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,KTL,150.40426,-33.8621,33.5,344.5,100,1996-12-10T12.54.MEL.KTL.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,LBX,150.87355,-34.27212,36.8,111.2,100,1996-12-10T12.54.MEL.LBX.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,NAT,150.42669,-34.20607,9,229.3,100,1996-12-10T12.54.MEL.NAT.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,TAL,150.38091,-34.77094,69.4,189.1,100,1996-12-10T12.54.MEL.TAL.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,WDA,150.5927,-33.883,31.1,15.8,100,1996-12-10T12.54.MEL.WDA.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,WER,150.5803,-33.9503,23.6,18.1,100,1996-12-10T12.54.MEL.WER.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,WGB,150.57505,-33.86605,32.6,12.1,100,1996-12-10T12.54.MEL.WGB.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,WOR,150.95159,-34.1414,41.6,88.4,100,1996-12-10T12.54.MEL.WOR.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,YER,150.23205,-34.14247,24.8,272.6,100,1996-12-10T12.54.MEL.YER.mseed
1996-12-10T12:54:26.000000Z,150.501,-34.153,12.29,MEL,2.98,Allen (2012),3.1,EUG,148.3418,-33.4182,215.9,291.6,100,1996-12-10T12.55.MEL.EUG.mseed
1996-12-24T22:28:10.000000Z,145.534,-38.696,17.16,MEL,3.25,Allen (2012),3.29,ABE,146.389012,-37.719352,131.8,34.9,100,1996-12-24T22.28.MEL.ABE.mseed
1996-12-24T22:28:10.000000Z,145.534,-38.696,17.16,MEL,3.25,Allen (2012),3.29,DVB,145.0977,-38.2874,59.2,319.9,100,1996-12-24T22.28.MEL.DVB.mseed
1996-12-24T22:28:10.000000Z,145.534,-38.696,17.16,MEL,3.25,Allen (2012),3.29,FSH,145.9996,-38.7565,41,99.6,100,1996-12-24T22.28.MEL.FSH.mseed
1996-12-24T22:28:10.000000Z,145.534,-38.696,17.16,MEL,3.25,Allen (2012),3.29,GLB,144.2498,-38.0515,133.1,302.1,64,1996-12-24T22.28.MEL.GLB.mseed
1996-12-24T22:28:10.000000Z,145.534,-38.696,17.16,MEL,3.25,Allen (2012),3.29,GVL,144.899,-37.6214,131.6,334.8,100,1996-12-24T22.28.MEL.GVL.mseed
1996-12-24T22:28:10.000000Z,145.534,-38.696,17.16,MEL,3.25,Allen (2012),3.29,MCV,145.89867,-37.69085,116.1,16.1,100,1996-12-24T22.28.MEL.MCV.mseed
1996-12-24T22:28:10.000000Z,145.534,-38.696,17.16,MEL,3.25,Allen (2012),3.29,MTLX,146.564,-38.402,95.5,70.3,100,1996-12-24T22.28.MEL.MTLX.mseed
1996-12-24T22:28:10.000000Z,145.534,-38.696,17.16,MEL,3.25,Allen (2012),3.29,PAT,146.455572,-37.857253,123.2,41.2,200,1996-12-24T22.28.MEL.PAT.mseed
1996-12-24T22:28:10.000000Z,145.534,-38.696,17.16,MEL,3.25,Allen (2012),3.29,ROY,145.28854,-37.63986,119.2,349.5,100,1996-12-24T22.28.MEL.ROY.mseed
1996-12-24T22:28:10.000000Z,145.534,-38.696,17.16,MEL,3.25,Allen (2012),3.29,TOM,146.34969,-37.80853,121.7,36.2,200,1996-12-24T22.28.MEL.TOM.mseed
1996-12-24T22:28:10.000000Z,145.534,-38.696,17.16,MEL,3.25,Allen (2012),3.29,TOS,146.40573,-37.82428,123.2,38.5,100,1996-12-24T22.28.MEL.TOS.mseed
1996-12-24T22:28:10.000000Z,145.534,-38.696,17.16,MEL,3.25,Allen (2012),3.29,TYR,146.4354,-38.1083,102.3,50.6,100,1996-12-24T22.28.MEL.TYR.mseed
1997-01-20T11:03:23.000000Z,145.031,-38.379,19.28,MEL,3.5,AUST,3.44,FSH,145.9996,-38.7565,94.2,116.7,100,1997-01-20T11.03.MEL.FSH.mseed
1997-01-20T11:03:23.000000Z,145.031,-38.379,19.28,MEL,3.5,AUST,3.44,GVL,144.899,-37.6214,84.9,352.1,100,1997-01-20T11.03.MEL.GVL.mseed
1997-01-20T11:03:23.000000Z,145.031,-38.379,19.28,MEL,3.5,AUST,3.44,MCV,145.89867,-37.69085,107.9,45.2,100,1997-01-20T11.03.MEL.MCV.mseed
1997-01-20T11:03:23.000000Z,145.031,-38.379,19.28,MEL,3.5,AUST,3.44,MIC,146.359389,-37.903344,127.9,66,100,1997-01-20T11.03.MEL.MIC.mseed
1997-01-20T11:03:23.000000Z,145.031,-38.379,19.28,MEL,3.5,AUST,3.44,MTLX,146.564,-38.402,134,91.6,100,1997-01-20T11.03.MEL.MTLX.mseed
1997-01-20T11:03:23.000000Z,145.031,-38.379,19.28,MEL,3.5,AUST,3.44,PAT,146.455572,-37.857253,137.7,65.6,200,1997-01-20T11.03.MEL.PAT.mseed
1997-01-20T11:03:23.000000Z,145.031,-38.379,19.28,MEL,3.5,AUST,3.44,ROY,145.28854,-37.63986,85.1,15.5,100,1997-01-20T11.03.MEL.ROY.mseed
1997-01-20T11:03:23.000000Z,145.031,-38.379,19.28,MEL,3.5,AUST,3.44,TOS,146.40573,-37.82428,135.4,63.4,100,1997-01-20T11.03.MEL.TOS.mseed
1997-01-20T11:03:23.000000Z,145.031,-38.379,19.28,MEL,3.5,AUST,3.44,TYR,146.4354,-38.1083,126.6,76.7,100,1997-01-20T11.03.MEL.TYR.mseed
1997-02-05T00:15:15.000000Z,139.241,-28.71,11.5,ADE,4.3,AUST,3.98,ARMA,151.628,-30.4198,1214.6,102,20,1997-02-05T00.13.AU.ARMA.mseed
1997-02-05T00:15:15.000000Z,139.241,-28.71,11.5,ADE,4.3,AUST,3.98,BBOO,136.0564,-32.8097,547.2,213.1,40,1997-02-05T00.13.AU.BBOO.mseed
1997-02-05T00:15:15.000000Z,139.241,-28.71,11.5,ADE,4.3,AUST,3.98,CMSA,145.6903,-31.539,695.9,118.4,40,1997-02-05T00.13.AU.CMSA.mseed
1997-02-05T00:15:15.000000Z,139.241,-28.71,11.5,ADE,4.3,AUST,3.98,CNB,149.3633,-35.315,1203.4,130.1,40,1997-02-05T00.13.AU.CNB.mseed
1997-02-05T00:15:15.000000Z,139.241,-28.71,11.5,ADE,4.3,AUST,3.98,CTA,146.255,-20.0883,1190.2,38.2,20,1997-02-05T00.13.AU.CTA.mseed
1997-02-05T00:15:15.000000Z,139.241,-28.71,11.5,ADE,4.3,AUST,3.98,FORT,128.059,-30.799,1105.5,255.2,40,1997-02-05T00.13.AU.FORT.mseed
1997-02-05T00:15:15.000000Z,139.241,-28.71,11.5,ADE,4.3,AUST,3.98,QIS,139.6052,-20.5577,903.8,2.4,20,1997-02-05T00.13.AU.QIS.mseed
1997-02-05T00:15:15.000000Z,139.241,-28.71,11.5,ADE,4.3,AUST,3.98,RMQ,148.755,-26.489,970.6,77.6,40,1997-02-05T00.13.AU.RMQ.mseed
1997-02-05T00:15:15.000000Z,139.241,-28.71,11.5,ADE,4.3,AUST,3.98,TOO,145.49,-37.5717,1142,151,20,1997-02-05T00.13.AU.TOO.mseed
1997-02-05T00:15:15.000000Z,139.241,-28.71,11.5,ADE,4.3,AUST,3.98,WB0,134.39431,-19.76969,1105.5,332.5,20,1997-02-05T00.13.AU.WB0.mseed
1997-02-05T00:15:15.000000Z,139.241,-28.71,11.5,ADE,4.3,AUST,3.98,WR0,134.540405,-19.9597,1079.9,332.8,20,1997-02-05T00.13.AU.WR0.mseed
1997-03-05T06:15:21.000000Z,138.979,-33.817,21.7,ADE,5,AUST,4.57,ARMA,151.628,-30.4198,1250.7,75.9,20,1997-03-05T06.13.AU.ARMA.mseed
1997-03-05T06:15:21.000000Z,138.979,-33.817,21.7,ADE,5,AUST,4.57,BBOO,136.0564,-32.8097,294.2,291.5,40,1997-03-05T06.13.AU.BBOO.mseed
1997-03-05T06:15:21.000000Z,138.979,-33.817,21.7,ADE,5,AUST,4.57,CMSA,145.6903,-31.539,678.1,70,40,1997-03-05T06.13.AU.CMSA.mseed
1997-03-05T06:15:21.000000Z,138.979,-33.817,21.7,ADE,5,AUST,4.57,CNB,149.3633,-35.315,966.8,102.8,40,1997-03-05T06.13.AU.CNB.mseed
1997-03-05T06:15:21.000000Z,138.979,-33.817,21.7,ADE,5,AUST,4.57,FORT,128.059,-30.799,1080.8,285,40,1997-03-05T06.13.AU.FORT.mseed
1997-03-05T06:15:21.000000Z,138.979,-33.817,21.7,ADE,5,AUST,4.57,RMQ,148.755,-26.489,1242.5,51.8,40,1997-03-05T06.13.AU.RMQ.mseed
1997-03-05T06:15:21.000000Z,138.979,-33.817,21.7,ADE,5,AUST,4.57,STKA,141.5952,-31.8769,326,49.4,20,1997-03-05T06.13.AU.STKA.mseed
1997-03-05T06:15:21.000000Z,138.979,-33.817,21.7,ADE,5,AUST,4.57,TOO,145.49,-37.5717,721.4,127.1,20,1997-03-05T06.13.AU.TOO.mseed
1997-03-05T06:15:21.000000Z,138.979,-33.817,21.7,ADE,5,AUST,4.57,GHS,138.599,-34.921,127.4,195.8,125,1997-03-05T06.15.00.AD.GHS.mseed
1997-03-05T06:15:21.000000Z,138.979,-33.817,21.7,ADE,5,AUST,4.57,WHY,137.5745,-33.0334,156.9,303.2,100,1997-03-05T06.15.00.AD.WHY.mseed
1997-03-05T06:15:21.000000Z,138.979,-33.817,21.7,ADE,5,AUST,4.57,NAP,138.145,-33.184,104.6,311.9,100,1997-03-05T06.15.MEL.NAP.mseed
1997-03-05T06:15:21.000000Z,138.979,-33.817,21.7,ADE,5,AUST,4.57,PDA,137.2389,-35.8059,272.1,215.3,100,1997-03-05T06.15.MEL.PDA.mseed
1997-03-05T06:15:21.000000Z,138.979,-33.817,21.7,ADE,5,AUST,4.57,SDN,139.3374,-34.5093,83.6,156.8,100,1997-03-05T06.15.MEL.SDN.mseed
1997-03-05T07:53:45.000000Z,139.051,-33.815,21.1,ADE,3,ADE,3.11,SDN,139.3374,-34.5093,81.4,161.2,100,1997-03-05T07.53.MEL.SDN.mseed
1997-03-05T07:53:45.000000Z,139.051,-33.815,21.1,ADE,3,ADE,3.11,PDA,137.2389,-35.8059,276.2,216.4,100,1997-03-05T07.54.MEL.PDA.mseed
1997-03-15T15:07:36.000000Z,139.077,-33.778,17.5,ADE,3,ADE,3.11,NAP,138.145,-33.184,108.8,307,100,1997-03-15T15.07.MEL.NAP.mseed
1997-03-15T15:07:36.000000Z,139.077,-33.778,17.5,ADE,3,ADE,3.11,SDN,139.3374,-34.5093,84.6,163.6,100,1997-03-15T15.07.MEL.SDN.mseed
1997-03-15T15:07:36.000000Z,139.077,-33.778,17.5,ADE,3,ADE,3.11,PDA,137.2389,-35.8059,280.9,216.3,100,1997-03-15T15.08.MEL.PDA.mseed
1997-05-04T22:33:18.000000Z,145.959,-38.135,14,MEL,3.09,Allen (2012),3.21,ABE,146.389012,-37.719352,59.6,39.5,100,1997-05-04T22.33.MEL.ABE.mseed
1997-05-04T22:33:18.000000Z,145.959,-38.135,14,MEL,3.09,Allen (2012),3.21,CDN,145.42518,-37.94616,51.3,293.9,100,1997-05-04T22.33.MEL.CDN.mseed
1997-05-04T22:33:18.000000Z,145.959,-38.135,14,MEL,3.09,Allen (2012),3.21,DTM,147.4686,-36.52931,222.8,37.4,100,1997-05-04T22.33.MEL.DTM.mseed
1997-05-04T22:33:18.000000Z,145.959,-38.135,14,MEL,3.09,Allen (2012),3.21,DVB,145.0977,-38.2874,77.3,257.1,100,1997-05-04T22.33.MEL.DVB.mseed
1997-05-04T22:33:18.000000Z,145.959,-38.135,14,MEL,3.09,Allen (2012),3.21,GVL,144.899,-37.6214,109.3,301.1,100,1997-05-04T22.33.MEL.GVL.mseed
1997-05-04T22:33:18.000000Z,145.959,-38.135,14,MEL,3.09,Allen (2012),3.21,MCV,145.89867,-37.69085,49.6,353.8,100,1997-05-04T22.33.MEL.MCV.mseed
1997-05-04T22:33:18.000000Z,145.959,-38.135,14,MEL,3.09,Allen (2012),3.21,MIC,146.359389,-37.903344,43.6,53.9,200,1997-05-04T22.33.MEL.MIC.mseed
1997-05-04T22:33:18.000000Z,145.959,-38.135,14,MEL,3.09,Allen (2012),3.21,MTLX,146.564,-38.402,60.7,119.4,100,1997-05-04T22.33.MEL.MTLX.mseed
1997-05-04T22:33:18.000000Z,145.959,-38.135,14,MEL,3.09,Allen (2012),3.21,PAT,146.455572,-37.857253,53.4,54.9,200,1997-05-04T22.33.MEL.PAT.mseed
1997-05-04T22:33:18.000000Z,145.959,-38.135,14,MEL,3.09,Allen (2012),3.21,ROY,145.28854,-37.63986,80.6,312.8,100,1997-05-04T22.33.MEL.ROY.mseed
1997-05-04T22:33:18.000000Z,145.959,-38.135,14,MEL,3.09,Allen (2012),3.21,TOM,146.34969,-37.80853,49.9,43.6,100,1997-05-04T22.33.MEL.TOM.mseed
1997-05-04T22:33:18.000000Z,145.959,-38.135,14,MEL,3.09,Allen (2012),3.21,TOS,146.40573,-37.82428,52.2,48.8,100,1997-05-04T22.33.MEL.TOS.mseed
1997-05-04T22:33:18.000000Z,145.959,-38.135,14,MEL,3.09,Allen (2012),3.21,TYR,146.4354,-38.1083,41.9,86.1,100,1997-05-04T22.33.MEL.TYR.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,ARMA,151.628,-30.4198,872.3,37.6,20,1997-06-27T03.18.AU.ARMA.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,BBOO,136.0564,-32.8097,1018,292.7,40,1997-06-27T03.18.AU.BBOO.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,CMSA,145.6903,-31.539,582.7,356.2,40,1997-06-27T03.18.AU.CMSA.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,CNB,149.3633,-35.315,336.5,62.1,40,1997-06-27T03.18.AU.CNB.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,RMQ,148.755,-26.489,1168.6,13.2,40,1997-06-27T03.18.AU.RMQ.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,STKA,141.5952,-31.8769,683.4,321.4,20,1997-06-27T03.18.AU.STKA.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,TOO,145.49,-37.5717,102.8,211.3,20,1997-06-27T03.18.AU.TOO.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,CDN,145.42518,-37.94616,142.2,204.4,100,1997-06-27T03.20.MEL.CDN.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,CRN,143.972,-36.991,190.6,262.3,100,1997-06-27T03.20.MEL.CRN.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,DDB,147.51147,-36.55777,129.1,79.4,100,1997-06-27T03.20.MEL.DDB.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,DRA,147.37543,-35.96543,146.3,52.2,100,1997-06-27T03.20.MEL.DRA.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,DTM,147.4686,-36.52931,126,77.6,100,1997-06-27T03.20.MEL.DTM.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,DVB,145.0977,-38.2874,189,207.5,100,1997-06-27T03.20.MEL.DVB.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,FSH,145.9996,-38.7565,219.4,182.1,100,1997-06-27T03.20.MEL.FSH.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,GLB,144.2498,-38.0515,215.7,228.6,100,1997-06-27T03.20.MEL.GLB.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,GVL,144.899,-37.6214,141.3,228.3,100,1997-06-27T03.20.MEL.GVL.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,IVS,147.06814,-36.13379,113.1,50.9,100,1997-06-27T03.20.MEL.IVS.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,LGT,147.46358,-36.76326,122.3,89.5,100,1997-06-27T03.20.MEL.LGT.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,MIC,146.359389,-37.903344,126.8,169.4,100,1997-06-27T03.20.MEL.MIC.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,MIT,147.65871,-36.73171,139.8,88.2,100,1997-06-27T03.20.MEL.MIT.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,NAR,147.84481,-36.43023,161.4,76.6,20,1997-06-27T03.20.MEL.NAR.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,PAT,146.455572,-37.857253,123.7,165.1,200,1997-06-27T03.20.MEL.PAT.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,ROY,145.28854,-37.63986,119.2,216.6,100,1997-06-27T03.20.MEL.ROY.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,TOM,146.34969,-37.80853,116.3,168.8,100,1997-06-27T03.20.MEL.TOM.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,TOS,146.40573,-37.82428,119,166.7,100,1997-06-27T03.20.MEL.TOS.mseed
1997-06-27T03:20:28.000000Z,146.094,-36.781,8.5,MEL,4.03,Allen (2012),3.85,TYR,146.4354,-38.1083,150.4,168.5,100,1997-06-27T03.20.MEL.TYR.mseed
