OBJECTID,DamID,Fault length (km),DIST DAM TO FAULT [m],EQ PREF MCE MW,FW or HW,ASSCM Classification,GMM code (1=craton; 2=ext),A12_med,AB06_med,D15_med,ESHM_med,NGAE_med,S09yc_med,S09nc_med,A12_std,AB06_std,D15_std,ESHM_std,NGAE_std,S09yc_std,S09nc_std,A12_wt,AB06_wt,D15_wt,ESHM_wt,NGAE_wt,S09yc_wt,S09nc_wt
2323,314,3,68688.6,5.8,HW,,1,-4.97562301763268,-5.18482365349398,-4.424116591191165,-4.364832308678693,-4.437802486604804,-4.341346542111005,-4.5476043285157335,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7201761505894081,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2324,314,31,88474.1,7.0,HW,,1,-3.1506554352057985,-3.484662082732363,-3.194995934590614,-3.0492450693690225,-2.777411149742228,-2.7131423244988455,-2.9305690974582346,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2333,318,31,73848.7,7.0,HW,,1,-3.0927111439662047,-3.4682078777222425,-3.0406186461611457,-2.8935882194860874,-2.6857939064196126,-2.4999973292256596,-2.7805072516075864,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2352,321,32,29872.1,7.0, FW,,1,-2.0862103700161376,-2.5293522790687333,-2.372863263955493,-2.1376322965145262,-1.8440993077669494,-1.4689173728375728,-1.9718150493347044,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2443,335,23,84505.9,6.8,HW,,1,-3.418278137662593,-3.7041332071848125,-3.3395938561361147,-3.213507236482284,-3.013588524605594,-2.969038309432331,-3.184586133655575,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2444,335,13,95799.2,6.5,HW,,1,-3.8422331045305333,-4.102961317620693,-3.780424346313618,-3.6355482019508316,-3.4674155000425597,-3.620712679793299,-3.7908377495350916,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2448,337,53,7027.2,7.2,HW,,1,-0.6162466263249016,-1.0114166521806844,-1.5132699194469963,-0.9475691474809609,-0.6656639420483595,0.12487453015283881,-0.6226379078297944,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2449,337,54,7605.2,7.3,HW,,1,-0.61509837387631,-1.0058004655555293,-1.4928629343597255,-0.9146757968310064,-0.6434120006529445,0.19973432707588648,-0.5569167276573505,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2450,337,15,9852.9,6.6,HW,,1,-1.362341344538129,-1.7175085274815451,-2.0536981306538546,-1.6148719403246607,-1.2555352727277467,-0.9518041108678784,-1.6118521636348122,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2451,337,43,13480.7,7.1,HW,,1,-1.1857259072971267,-1.601186982274462,-1.8377286732528704,-1.4380534641784377,-1.0536487288254972,-0.5127703819934148,-1.1560616189635942,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2452,337,17,14281.8,6.7,HW,,1,-1.61492125595467,-2.019915382604995,-2.157998201278778,-1.807131104571064,-1.438914538058363,-1.1343081958641035,-1.737830863312676,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2453,337,10,16557.6,6.4,HW,,1,-2.1480042794447263,-2.528460605752298,-2.5288936955295704,-2.172646432656002,-1.8885851414385808,-1.7473907015030619,-2.3362150070154746,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7028766430494362,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2454,337,14,17636.7,6.6,HW,,1,-1.9558454273277524,-2.362264525142221,-2.3704470772712307,-2.056647816786032,-1.7171069349911985,-1.496651393615562,-2.065846596244211,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2455,337,33,21261.0,7.0,HW,,1,-1.7222543558811194,-2.164515651368613,-2.1573600368216796,-1.8654399513682811,-1.497127958828264,-1.0998734691593108,-1.6573842370478025,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2456,337,54,21530.6,7.3,HW,,1,-1.491837828034673,-1.9420971155341862,-1.97998078900049,-1.6164772354276007,-1.2773113408825179,-0.7056329830267389,-1.308042836425922,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2457,337,93,28600.4,7.5,HW,,1,-1.6489953173582188,-2.1028387451868693,-2.050762860202417,-1.6549492879559717,-1.3678548085347937,-0.748847849011458,-1.353167097020934,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2458,337,55,29766.9,7.3,HW,,1,-1.8212095846050915,-2.275984837890181,-2.1749001465528286,-1.8649654452983162,-1.5808293231967352,-1.050184627876417,-1.6011679496763418,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2459,337,79,30020.2,7.4,HW,,1,-1.7595207660983503,-2.2148459092973622,-2.127037299563864,-1.7815303724801053,-1.5034530082950333,-0.9284569789815643,-1.5001709056758952,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2460,337,42,32429.7,7.1,HW,,1,-2.0789915861810053,-2.5269364302968436,-2.355406321672511,-2.1136581346841554,-1.8289226755025256,-1.4190339878383134,-1.9219894739951096,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2461,337,38,35534.6,7.1,HW,,1,-2.1778330343119987,-2.6246340009778666,-2.416575261836604,-2.1875568025321948,-1.9205053779412211,-1.5230604947302713,-2.0122023771111675,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2462,337,54,36288.7,7.3,HW,,1,-2.0280817887601015,-2.481859420157202,-2.3020012500118767,-2.020200967610064,-1.763228034615139,-1.2712682948801268,-1.7923164872474435,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2463,337,47,38826.7,7.2,HW,,1,-2.182542111572482,-2.632696034454522,-2.40890216312027,-2.1666089258164685,-1.9353136933617427,-1.485152854837692,-1.9772854407348193,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2464,337,24,45610.4,6.8,HW,,1,-2.7832047027453113,-3.2009328488803233,-2.8369161657444684,-2.675924492421249,-2.5376266349741137,-2.2623151926396,-2.6861608853569208,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2465,337,24,65819.9,6.8,HW,,1,-3.205578290501147,-3.617069896254375,-3.125565822539441,-2.9934613552414113,-2.870374596982158,-2.6767760856808316,-2.982274458653734,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2466,337,172,68706.6,7.8,HW,,1,-2.371697122831568,-2.8171401070851503,-2.5044989243809934,-2.0353054423757055,-1.870059660221566,-1.3325375645276887,-1.8321408541099586,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2467,337,111,89105.4,7.6,HW,,1,-2.580887467728975,-2.9742677800716515,-2.789098643796541,-2.4398244855169278,-2.1605559042020612,-1.8735895394547486,-2.2156297448822713,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2468,338,31,46586.3,7.0,HW,,1,-2.5764055914045962,-3.0122685879383977,-2.681982552993114,-2.5039436461278948,-2.317693615882367,-1.9865327821270544,-2.4242563106231754,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2469,338,38,89766.9,7.1,HW,,1,-3.0318714564480698,-3.3841926544030345,-3.1238523482384015,-2.9591360921023435,-2.67820319342577,-2.580202663869889,-2.8061839528082513,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2470,338,3,94807.9,5.8,HW,,1,-5.194157780307183,-5.237156049925711,-4.744523436863581,-4.68745441847045,-4.6303212159719465,-4.752187490593542,-4.843580487788555,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7201761505894081,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2476,344,10,25285.0,6.4,HW,,1,-2.6370437065816676,-3.0162088563230514,-2.8091196323545233,-2.5316391604666597,-2.35733452313153,-2.2056619318773647,-2.724167646133303,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7028766430494362,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2553,351,55,730.3,7.3,HW,,1,-0.15853125228621326,0.12874841093464906,-1.2485518567166476,-0.45190409230832285,-0.319109278271724,0.7065175340384591,-0.13874865372557807,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2554,351,33,8836.7,7.0,HW,,1,-0.9010798984562557,-1.282532257645051,-1.706499084795444,-1.2324566828905275,-0.8666607800330643,-0.29430984140536975,-0.9867354226419146,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2555,351,54,9041.2,7.3,HW,,1,-0.7306766331130157,-1.103503780472821,-1.5549583319809523,-1.01457340961515,-0.7159598354658139,0.07871108625142823,-0.6562685217200456,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2556,351,53,16014.2,7.2,HW,,1,-1.2734291660334023,-1.7070159946528543,-1.8695187902296153,-1.4806932834260949,-1.1138944266055069,-0.5414841375247476,-1.1729803019615987,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2557,351,10,17057.5,6.4,HW,,1,-2.1814916298685754,-2.5626013006661794,-2.547435635396056,-2.1971783809789636,-1.9161198270547577,-1.7780918895368092,-2.3619982961424,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7028766430494362,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2558,351,15,20422.3,6.6,HW,,1,-2.1181308165609374,-2.526814060982896,-2.462472923785275,-2.1766968344593542,-1.8734898788801677,-1.650695482099824,-2.1956363927464957,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2559,351,43,21478.7,7.1,HW,,1,-1.643414483277529,-2.090110928546963,-2.095828250764656,-1.7871914192951137,-1.4292407884449627,-0.9711126379946305,-1.5395159247190666,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2560,351,79,22651.8,7.4,HW,,1,-1.4770649273491854,-1.9282820159944711,-1.9593556089475719,-1.5680374640935737,-1.2419610033764723,-0.6292789004645346,-1.2453849570422106,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2561,351,24,26866.1,6.8,HW,,1,-2.183628480147725,-2.612170345170667,-2.4621614438519788,-2.229375681473117,-1.9493721230614023,-1.6444572040351688,-2.1480419927109917,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2562,351,17,29316.9,6.7,HW,,1,-2.401496014953296,-2.8183182541640956,-2.6102054456206747,-2.391685019790062,-2.1603521524847387,-1.8952222041051374,-2.381421029191048,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2563,351,54,35068.2,7.3,HW,,1,-1.9921411116586434,-2.446200746766961,-2.279621671961579,-1.9932442760316158,-1.7270732620624518,-1.2325353887945274,-1.7586351605868578,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2564,351,42,48826.7,7.1,HW,,1,-2.5250303828128686,-2.9669934100075177,-2.6397037797275056,-2.447609312566285,-2.2775363204490335,-1.8979290870754355,-2.3424839104379815,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2565,351,14,51771.4,6.6,HW,,1,-3.196736076649079,-3.5859843757901024,-3.131192317196042,-2.977494090581024,-2.9339973021141454,-2.730650481929982,-3.123951881351409,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2566,351,54,58670.6,7.3,HW,,1,-2.539135841957355,-2.988510107203469,-2.6371092459645027,-2.404549408353893,-2.2284256601722983,-1.81251662263802,-2.2274431555487055,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2567,351,93,61147.7,7.5,HW,,1,-2.4273041324514715,-2.8795707447873156,-2.551476140914577,-2.2416822032532453,-2.0528269999602644,-1.587154177007127,-2.0344478233642382,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2568,351,47,64663.6,7.2,HW,,1,-2.7351362508084147,-3.180137818556902,-2.778325582900654,-2.5825002897262963,-2.395721091946193,-2.057646221433644,-2.416500585742949,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2569,351,38,70402.1,7.1,HW,,1,-2.9292689754833696,-3.362406420236449,-2.920113928592287,-2.752842947880442,-2.557407296756474,-2.2967621923627095,-2.60789510145145,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2570,351,172,79133.0,7.8,HW,,1,-2.472153901941178,-2.8462475593146497,-2.608625295027755,-2.1431951336154174,-1.9360287603515516,-1.486041837889447,-1.935456300848202,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2571,351,111,89036.1,7.6,HW,,1,-2.5809822010552987,-2.9741898145864543,-2.788466779372051,-2.439204469596451,-2.1601753442649447,-1.872682370324333,-2.2149813392690976,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2572,351,13,89564.1,6.5,HW,,1,-3.8579341395097053,-4.095946561534801,-3.716331744329422,-3.573142159537841,-3.433055218675667,-3.5353865804302855,-3.7279776676826035,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2573,351,23,93047.0,6.8,HW,,1,-3.3987441640214295,-3.713742312604968,-3.426640094211539,-3.2991818363123078,-3.062255638911693,-3.0872527223531163,-3.2702401629062794,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2574,351,24,94317.4,6.8,HW,,1,-3.395992918834835,-3.715171567329273,-3.439128191724751,-3.3112918119233976,-3.0690507571343675,-3.104181979578594,-3.282690252804436,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2590,356,19,48353.6,6.7,HW,,1,-2.978924708847396,-3.3834645193200696,-2.9760948089925456,-2.8215730373383483,-2.7351386189602556,-2.4906997251714307,-2.9029159163986273,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2591,356,14.2,50858.7,6.6,HW,,1,-3.17569971708284,-3.565379401244407,-3.1170272541061665,-2.9617379319008035,-2.920512017173361,-2.7113721757920226,-3.111717807858117,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2592,356,37,75485.3,7.1, HW,,1,-3.0066007479811137,-3.3681252392025933,-2.9769510871966647,-2.811712485745621,-2.5913366375885385,-2.3761027635513465,-2.662069533289761,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2593,356,38,92299.2,7.1,HW,,1,-3.0270737634928153,-3.387041600985495,-3.1482490126547895,-2.9829596947370844,-2.691299284183527,-2.6139654573155693,-2.8306933832465546,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2594,356,4,96863.1,5.9, FW,,1,-4.969347041864486,-5.0571933450327355,-4.609327840833101,-4.514107301739055,-4.450273718865334,-4.60957120007528,-4.700637758883153,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7172673158592967,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2617,359,55,4196.9,7.3,HW,,1,-0.3384858621702581,-0.6716992470893302,-1.3461847560212747,-0.6531363437410332,-0.48322939009385296,0.4977260840818112,-0.3126016736213094,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2618,359,33,21094.2,7.0,HW,,1,-1.7140034287506858,-2.156101999708916,-2.1525911791371946,-1.8592467579565737,-1.4902555521134309,-1.0916201539727515,-1.6504158181581097,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2619,359,54,23645.8,7.3,HW,,1,-1.5856820520673902,-2.038389551198763,-2.034695968198379,-1.6875650727729747,-1.3605669957213071,-0.8030694624609607,-1.390406466741105,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2620,359,79,25893.6,7.4,HW,,1,-1.6099661963248493,-2.0640913179343983,-2.037491882746089,-1.6687533685287719,-1.363292621163545,-0.7693628571966576,-1.3641665348363035,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2621,359,53,28532.4,7.2,HW,,1,-1.8553710142887088,-2.3080436106615303,-2.207175443731489,-1.9215165312162132,-1.6211860422672628,-1.138206723716302,-1.6768623852427744,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2622,359,24,41728.4,6.8,HW,,1,-2.681379573835962,-3.1011571347657325,-2.7707358299444005,-2.5998520862737635,-2.441770657992382,-2.154452328004962,-2.5907207452423093,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2623,359,43,48038.9,7.1,HW,,1,-2.5071502323474837,-2.9493477150181886,-2.6278604840038993,-2.434183589674701,-2.257044461252046,-1.878211281875059,-2.3248925539070395,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2624,359,10,49203.0,6.4,HW,,1,-3.4364357303246917,-3.7946618910413874,-3.31148764560315,-3.123861925688084,-3.1594386065009865,-3.0045520318668997,-3.4217262261267702,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7028766430494362,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2625,359,15,54243.0,6.6,HW,,1,-3.2519299278105467,-3.6400982966945783,-3.168623852914041,-3.0188755886967753,-2.971455809478687,-2.7815506404323695,-3.1564915394175594,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2626,359,54,60793.4,7.3,HW,,1,-2.577275409293659,-3.0265176012759483,-2.663627995501792,-2.43339862476056,-2.2554080708778517,-1.8504057114408188,-2.2518381316929563,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2627,359,17,68992.5,6.7,HW,,1,-3.394460978514345,-3.7929381031645573,-3.263757836682296,-3.1342931498979305,-3.0325959533525735,-2.889780311645293,-3.173819151057322,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2628,359,23,73957.7,6.8,HW,,1,-3.340401225472298,-3.6922660278059407,-3.223411005494813,-3.095709447762736,-2.9436357875821457,-2.81067137540857,-3.073315665248018,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2629,359,13,75745.7,6.5,HW,,1,-3.8010396942342566,-4.0804002662873655,-3.5625455290056824,-3.4188665481117644,-3.3428393220052333,-3.3300264409828673,-3.581247109964913,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2630,359,42,80685.3,7.1,HW,,1,-3.0502660241693387,-3.373975463200065,-3.0324390454823216,-2.8681996111502177,-2.6262789615162276,-2.4533584727212996,-2.7158077721407374,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2631,359,14,89350.0,6.6,HW,,1,-3.699406010375468,-3.960302218541457,-3.599869771415064,-3.468298780348592,-3.3019046016881104,-3.363625079989065,-3.554976936456793,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2632,359,111,92865.2,7.6,HW,,1,-2.5758552437455178,-2.9784977170304385,-2.822928216819189,-2.4728095546764073,-2.179098787955344,-1.9221034988129173,-2.250522664253262,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2633,359,47,95676.6,7.2,HW,,1,-2.91397167505156,-3.295613354903738,-3.1015045050503085,-2.9103778745111852,-2.601428110585818,-2.5106203126125495,-2.7321311298518687,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2634,359,93,97068.4,7.5,HW,,1,-2.6428730393953606,-3.0516707948557276,-2.914285488046017,-2.6118444065416844,-2.2861472447272573,-2.1077085433191574,-2.3928562899818235,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2635,359,54,97549.4,7.3,HW,,1,-2.812703114148748,-3.2091882864596006,-3.0458629285848944,-2.823169911406405,-2.5035524076620352,-2.3905371200604386,-2.6254607899749054,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2636,359,172,101159.7,7.8,HW,,1,-2.4472334101382134,-2.871028545646402,-2.8028477417804107,-2.33326068447191,-2.0456078042659604,-1.769107100014964,-2.137406914292009,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2637,360,38,156.3,7.1,HW,,1,-0.21342681776202224,0.14277575932117328,-1.3328537483158176,-0.5818757398871177,-0.3564679912900686,0.4688745208134455,-0.34419836543743254,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2638,360,64,14093.4,7.3,HW,,1,-1.0897980891478212,-1.509046028653821,-1.7517358476790295,-1.306578402197556,-0.9576414445801649,-0.2917966574462689,-0.9620543323292589,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2639,360,10,16213.2,6.4,HW,,1,-2.124441135291713,-2.50434466396061,-2.515907170329105,-2.155388200971459,-1.8700471332164899,-1.7258497888050817,-2.3181401400227486,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7028766430494362,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
