OBJECTID,DamID,Fault length (km),DIST DAM TO FAULT [m],EQ PREF MCE MW,FW or HW,ASSCM Classification,GMM code (1=craton; 2=ext),"1:5,000 AEP SA_3s_NSHA23",,,,
3111,445,85,72241.8,6.5,HW,,2,0.017448,,,,
3112,445,13,72133.2,7.5,HW,,2,0.017448,,,,
3113,445,16,84900.5,6.6,HW,,2,0.017448,,,,
3114,445,66,86140.6,7.4,HW,,2,0.017448,,,,
3115,445,19,90737.9,6.7,HW,,2,0.017448,,,,
3116,445,11,91487.6,6.4,HW,,2,0.017448,,,,
3117,446,2,35342.4,5.6,HW,,2,0.0032974,,,,
3118,446,27,70942.5,6.9,FW,,2,0.0032974,,,,
3119,446,37,95277.4,7.1,HW,,2,0.0032974,,,,
3120,447,29,23042.0,6.9,HW,,2,0.0036148,,,,
3121,447,104,40758.2,7.6,HW,,2,0.0036148,,,,
3122,447,32,41261.3,7.0,HW,,2,0.0036148,,,,
3123,447,53,79581.3,7.2, HW,,2,0.0036148,,,,
3124,447,44,79596.4,7.2,HW,,2,0.0036148,,,,
3125,448,44,1925.6,7.2,HW,,2,0.012045,,,,
3126,448,60,50318.4,7.3,HW,,2,0.012045,,,,
3127,448,162,71209.9,7.8,HW,,2,0.012045,,,,
3128,448,16,96707.2,6.6,HW,,2,0.012045,,,,
3129,448,143,99139.1,7.7,HW,,2,0.012045,,,,
3130,448,15,101530.8,6.6,HW,,2,0.012045,,,,
3131,448,45,101537.6,7.2,HW,,2,0.012045,,,,
3132,449,160,38629.2,7.8, HW,,1,0.008611,,,,
3133,449,60,40696.3,7.3,HW,,1,0.008611,,,,
3134,449,88,48853.8,7.5,HW,,1,0.008611,,,,
3135,449,22,56088.8,6.8,HW,,1,0.008611,,,,
3136,449,126,57232.7,7.7,HW,,1,0.008611,,,,
3137,449,25,62748.7,6.9,HW,,1,0.008611,,,,
3138,449,62,67094.8,7.3,HW,,1,0.008611,,,,
3139,449,73,82218.6,7.4,HW,,1,0.008611,,,,
3140,449,41,94453.9,7.1,HW,,1,0.008611,,,,
3141,450,38,12723.3,7.1,HW,,1,0.015369,,,,
3142,450,31,25368.4,7.0,HW,,1,0.015369,,,,
3143,450,19,64968.6,6.7,HW,,1,0.015369,,,,
3144,450,14.25,77491.3,6.6,HW,,1,0.015369,,,,
3145,451,2,41054.0,5.6,HW,,2,0.0037797,,,,
3146,451,37,46244.5,7.1,HW,,2,0.0037797,,,,
3147,451,20,71536.5,6.8,HW,,2,0.0037797,,,,
3148,451,9,76532.2,6.3, FW,,2,0.0037797,,,,
3149,451,27,83418.9,6.9,HW,,2,0.0037797,,,,
3150,452,2,40300.3,5.6,HW,,2,0.0037694,,,,
3151,452,37,47407.6,7.1,HW,,2,0.0037694,,,,
3152,452,20,71629.5,6.8,HW,,2,0.0037694,,,,
3153,452,9,77725.5,6.3,FW,,2,0.0037694,,,,
3154,452,27,84323.8,6.9,FW,,2,0.0037694,,,,
3155,454,53,3180.1,7.2,HW,,1,0.027217,,,,
3156,454,33,3496.5,7.0,HW,,1,0.027217,,,,
3157,454,10,5600.4,6.4,HW,,1,0.027217,,,,
3158,454,43,8641.4,7.1,HW,,1,0.027217,,,,
3159,454,15,10522.4,6.6,HW,,1,0.027217,,,,
3160,454,55,10950.5,7.3,HW,,1,0.027217,,,,
3161,454,54,20653.4,7.3,HW,,1,0.027217,,,,
3162,454,17,32214.1,6.7,HW,,1,0.027217,,,,
3163,454,79,34498.1,7.4,HW,,1,0.027217,,,,
3164,454,24,39531.4,6.8,HW,,1,0.027217,,,,
3165,454,54,42420.8,7.3,HW,,1,0.027217,,,,
3166,454,14,45656.0,6.6,HW,,1,0.027217,,,,
3167,454,93,53430.8,7.5,HW,,1,0.027217,,,,
3168,454,47,54181.8,7.2,HW,,1,0.027217,,,,
3169,454,42,55037.7,7.1,HW,,1,0.027217,,,,
3170,454,54,61855.6,7.3,HW,,1,0.027217,,,,
3171,454,38,64595.9,7.1,HW,,1,0.027217,,,,
3172,454,111,76697.1,7.6,HW,,1,0.027217,,,,
3173,454,13,80348.1,6.5,HW,,1,0.027217,,,,
3174,454,24,83920.4,6.8,HW,,1,0.027217,,,,
3175,454,23,85082.8,6.8,HW,,1,0.027217,,,,
3176,454,172,89219.6,7.8,HW,,1,0.027217,,,,
3177,455,23,3846.1,6.8,HW,,2,0.022829,,,,
3178,455,14,30748.5,6.6,HW,,2,0.022829,,,,
3179,455,55,44215.8,7.3,HW,,2,0.022829,,,,
3180,455,19,44734.1,6.7,HW,,2,0.022829,,,,
3181,455,12,59474.8,6.5,HW,,2,0.022829,,,,
3182,455,50,65778.6,7.2,HW,,2,0.022829,,,,
3183,455,60,73888.0,7.3,HW,,2,0.022829,,,,
3184,455,30,74733.2,7.0,HW,,2,0.022829,,,,
3185,455,66,80280.2,7.4,HW,,2,0.022829,,,,
3186,455,25,83528.3,6.9,HW,,2,0.022829,,,,
3187,455,62,84602.9,7.3,HW,,2,0.022829,,,,
3188,455,38,89856.8,7.1,HW,,2,0.022829,,,,
3189,455,31,95325.4,7.0,HW,,2,0.022829,,,,
3190,455,8,101579.5,6.3,HW,,2,0.022829,,,,
3191,455,56,104279.0,7.3,HW,,2,0.022829,,,,
3192,456,23,2798.8,6.8,HW,,2,0.022901,,,,
3193,456,14,30423.1,6.6,HW,,2,0.022901,,,,
3194,456,55,43617.6,7.3,HW,,2,0.022901,,,,
3195,456,19,45754.6,6.7,HW,,2,0.022901,,,,
3196,456,12,58886.2,6.5,HW,,2,0.022901,,,,
3197,456,50,64716.3,7.2,HW,,2,0.022901,,,,
3198,456,60,73926.6,7.3,HW,,2,0.022901,,,,
3199,456,30,75181.9,7.0,HW,,2,0.022901,,,,
3200,456,66,81169.1,7.4,HW,,2,0.022901,,,,
3201,456,25,82485.8,6.9,HW,,2,0.022901,,,,
3202,456,62,83558.6,7.3,HW,,2,0.022901,,,,
3203,456,38,88798.1,7.1,HW,,2,0.022901,,,,
3204,456,31,95784.5,7.0,HW,,2,0.022901,,,,
3205,456,8,101705.8,6.3,HW,,2,0.022901,,,,
3206,456,56,103378.5,7.3,HW,,2,0.022901,,,,
3207,458,54,3138.5,7.3,HW,,1,0.024873,,,,
3208,458,17,8938.5,6.7,HW,,1,0.024873,,,,
3209,458,79,11876.1,7.4,HW,,1,0.024873,,,,
3210,458,55,17049.9,7.3,HW,,1,0.024873,,,,
3211,458,54,17176.5,7.3,HW,,1,0.024873,,,,
3212,458,33,18722.8,7.0,HW,,1,0.024873,,,,
3213,458,53,19727.6,7.2,HW,,1,0.024873,,,,
3214,458,10,20290.5,6.4,HW,,1,0.024873,,,,
3215,458,15,22077.2,6.6,HW,,1,0.024873,,,,
3216,458,24,24780.1,6.8,HW,,1,0.024873,,,,
3217,458,43,27688.7,7.1,HW,,1,0.024873,,,,
3218,458,42,29381.1,7.1,HW,,1,0.024873,,,,
3219,458,54,37898.9,7.3,HW,,1,0.024873,,,,
3220,458,14,38829.4,6.6,HW,,1,0.024873,,,,
3221,458,93,49945.4,7.5,HW,,1,0.024873,,,,
3222,458,38,55672.8,7.1,HW,,1,0.024873,,,,
3223,458,47,58883.2,7.2,HW,,1,0.024873,,,,
3224,458,172,63711.0,7.8,HW,,1,0.024873,,,,
3225,458,24,86887.8,6.8,HW,,1,0.024873,,,,
3226,458,111,98993.8,7.6,HW,,1,0.024873,,,,
3227,459,19,27254.3,6.7,HW,,2,0.020587,,,,
3228,459,23,33112.9,6.8,HW,,2,0.020587,,,,
3229,459,14,63753.8,6.6,HW,,2,0.020587,,,,
3230,459,66,65977.0,7.4,HW,,2,0.020587,,,,
3231,459,55,80047.7,7.3,HW,,2,0.020587,,,,
3232,459,30,82560.0,7.0,HW,,2,0.020587,,,,
3233,459,56,84093.5,7.3,HW,,2,0.020587,,,,
3234,459,42,86604.7,7.1,HW,,2,0.020587,,,,
3235,459,31,88481.0,7.0,FW,,2,0.020587,,,,
3236,459,8,90068.4,6.3,HW,,2,0.020587,,,,
3237,459,54,90107.3,7.3,HW,,2,0.020587,,,,
3238,459,123,92714.9,7.7,HW,,2,0.020587,,,,
3239,459,12,94633.0,6.5,HW,,2,0.020587,,,,
3240,459,60,94793.2,7.3,HW,,2,0.020587,,,,
3241,459,11,96991.2,6.4,HW,,2,0.020587,,,,
3242,459,31,99031.1,7.0,HW,,2,0.020587,,,,
3243,459,50,103206.4,7.2,HW,,2,0.020587,,,,
3244,460,66,29349.5,7.4,HW,,2,0.030394,,,,
3245,460,25,49123.0,6.9,HW,,2,0.030394,,,,
3246,460,26,52239.7,6.9,HW,,2,0.030394,,,,
3247,460,38,53926.9,7.1,HW,,2,0.030394,,,,
3248,460,44,55308.7,7.2,HW,,2,0.030394,,,,
3249,460,50,62595.0,7.2,HW,,2,0.030394,,,,
3250,460,37,62959.0,7.1,HW,,2,0.030394,,,,
3251,460,2,69486.2,5.6,HW,,2,0.030394,,,,
3252,460,78,70479.4,7.4,HW,,2,0.030394,,,,
3253,460,62,74084.9,7.3,HW,,2,0.030394,,,,
3254,460,25,75751.5,6.9,HW,,2,0.030394,,,,
3255,460,11,76979.0,6.4,HW,,2,0.030394,,,,
3256,460,23,79377.3,6.8,HW,,2,0.030394,,,,
3257,460,56,81879.0,7.3,HW,,2,0.030394,,,,
3258,460,53,83993.8,7.2,HW,,2,0.030394,,,,
3259,460,19,85856.9,6.7,HW,,2,0.030394,,,,
3260,460,34,86958.8,7.0,HW,,2,0.030394,,,,
3261,460,23,89147.7,6.8,HW,,2,0.030394,,,,
3262,460,8,90820.3,6.3,HW,,2,0.030394,,,,
3263,460,28,92213.5,6.9,HW,,2,0.030394,,,,
3264,460,30,92939.0,7.0,HW,,2,0.030394,,,,
3265,460,34,94862.9,7.0,HW,,2,0.030394,,,,
3266,460,53,98865.5,7.2,HW,,2,0.030394,,,,
3267,460,23,99650.1,6.8,HW,,2,0.030394,,,,
3268,460,14,103082.1,6.6,HW,,2,0.030394,,,,
3269,461,20,70177.8,6.8,HW,,2,0.0068663,,,,
3270,462,101,23279.8,7.6,HW,,2,0.028815,,,,
3271,462,34,24700.9,7.0,HW,,2,0.028815,,,,
3272,462,60,30101.8,7.3,FW,,2,0.028815,,,,
3273,462,59.978704,30887.7,7.3,HW,,2,0.028815,,,,
3274,462,115,38669.3,7.6,HW,,2,0.028815,,,,
3275,462,41,38811.7,7.1,HW,,2,0.028815,,,,
3276,462,82,49336.6,7.5,HW,,2,0.028815,,,,
3277,462,56.215053,49703.1,7.3,HW,,2,0.028815,,,,
3278,462,25,53621.7,6.9,HW,,2,0.028815,,,,
3279,462,126,54004.7,7.7,HW,,2,0.028815,,,,
3280,462,60,68182.5,7.3,HW,,2,0.028815,,,,
3281,462,70,71710.9,7.4,HW,,2,0.028815,,,,
3282,462,32.708688,78103.9,7.0,HW,,2,0.028815,,,,
3283,462,42.07241,80276.4,7.1,HW,,2,0.028815,,,,
3284,462,68.82108,85134.0,7.4,HW,,2,0.028815,,,,
3285,462,44,93439.8,7.2,HW,,2,0.028815,,,,
3286,462,29,96544.6,6.9,HW,,2,0.028815,,,,
3287,462,7,101711.0,6.2,HW,,2,0.028815,,,,
3288,462,19,105462.4,6.7,HW,,2,0.028815,,,,
3289,462,68,106228.9,7.4,HW,,2,0.028815,,,,
3290,463,44,103347.8,7.2,HW,,2,0.0075981,,,,
3291,464,70,62571.8,7.4,HW,,2,0.016498,,,,
3292,464,49,67004.4,7.2,HW,,2,0.016498,,,,
3293,464,72,77584.3,7.4,HW,,2,0.016498,,,,
3294,464,55,78777.2,7.3,HW,,2,0.016498,,,,
3295,464,68,81071.5,7.4,HW,,2,0.016498,,,,
3296,464,24.633328,87232.7,6.9,HW,,2,0.016498,,,,
3297,464,24.723261,90660.2,6.9,HW,,2,0.016498,,,,
3298,464,64,97563.9,7.3,HW,,2,0.016498,,,,
3299,465,28,23772.0,6.9,HW,,2,0.014706,,,,
3300,465,24,30223.3,6.8,HW,,2,0.014706,,,,
3301,465,60,32549.0,7.3,HW,,2,0.014706,,,,
3302,465,11,40119.1,6.4,HW,,2,0.014706,,,,
3303,465,22,46246.4,6.8,HW,,2,0.014706,,,,
3304,465,21,52017.1,6.8,HW,,2,0.014706,,,,
3305,465,82,55611.3,7.5,HW,,2,0.014706,,,,
3306,465,40,55720.7,7.1,HW,,2,0.014706,,,,
3307,465,35,63930.6,7.0,HW,,2,0.014706,,,,
3308,465,19,72428.1,6.7,HW,,2,0.014706,,,,
3309,465,88,73454.4,7.5,HW,,2,0.014706,,,,
3310,465,52,78785.5,7.2,HW,,2,0.014706,,,,
3311,465,44,80164.5,7.2,HW,,2,0.014706,,,,
3312,465,22,87118.5,6.8,HW,,2,0.014706,,,,
3313,465,45,98571.8,7.2,HW,,2,0.014706,,,,
3314,465,114,101780.0,7.6,HW,,2,0.014706,,,,
3315,466,41,552.8,7.1,HW,,2,0.043201,,,,
3316,466,34,9836.2,7.0,HW,,2,0.043201,,,,
3317,466,56.215053,12947.9,7.3,HW,,2,0.043201,,,,
3318,466,25,13460.1,6.9,HW,,2,0.043201,,,,
3319,466,101,16192.5,7.6,HW,,2,0.043201,,,,
3320,466,126,26113.9,7.7,HW,,2,0.043201,,,,
3321,466,59.978704,28636.5,7.3,HW,,2,0.043201,,,,
3322,466,115,30311.2,7.6,HW,,2,0.043201,,,,
3323,466,60,31799.4,7.3,HW,,2,0.043201,,,,
3324,466,60,40166.8,7.3,HW,,2,0.043201,,,,
3325,466,70,43332.1,7.4,HW,,2,0.043201,,,,
3326,466,42.07241,47179.8,7.1,HW,,2,0.043201,,,,
3327,466,82,47989.5,7.5,HW,,2,0.043201,,,,
3328,466,32.708688,49454.9,7.0,HW,,2,0.043201,,,,
3329,466,44,62236.5,7.2,HW,,2,0.043201,,,,
3330,466,19,67465.6,6.7,HW,,2,0.043201,,,,
3331,466,29,71149.1,6.9,HW,,2,0.043201,,,,
3332,466,7,75233.8,6.2,HW,,2,0.043201,,,,
3333,466,68,80851.7,7.4,HW,,2,0.043201,,,,
3334,466,72,86908.5,7.4,HW,,2,0.043201,,,,
3335,466,68.82108,87500.3,7.4,HW,,2,0.043201,,,,
3336,466,4,92042.2,5.9,HW,,2,0.043201,,,,
3337,466,49,105341.9,7.2,HW,,2,0.043201,,,,
3338,467,25,11659.0,6.9,HW,,2,0.035445,,,,
3339,467,50,12152.8,7.2,HW,,2,0.035445,,,,
3340,467,38,25885.3,7.1,HW,,2,0.035445,,,,
3341,467,62,27794.0,7.3,HW,,2,0.035445,,,,
3342,467,26,41182.3,6.9,HW,,2,0.035445,,,,
3343,467,66,41527.1,7.4,HW,,2,0.035445,,,,
3344,467,56,44732.4,7.3,HW,,2,0.035445,,,,
3345,467,19,46171.2,6.7,HW,,2,0.035445,,,,
3346,467,44,49361.6,7.2,HW,,2,0.035445,,,,
3347,467,2,52444.6,5.6,HW,,2,0.035445,,,,
3348,467,11,53224.1,6.4,HW,,2,0.035445,,,,
3349,467,78,57575.5,7.4,HW,,2,0.035445,,,,
3350,467,25,58778.2,6.9,HW,,2,0.035445,,,,
3351,467,34,59266.8,7.0,HW,,2,0.035445,,,,
3352,467,28,60739.4,6.9,HW,,2,0.035445,,,,
3353,467,55,66976.1,7.3,HW,,2,0.035445,,,,
3354,467,37,67900.8,7.1,HW,,2,0.035445,,,,
3355,467,23,67916.9,6.8,HW,,2,0.035445,,,,
3356,467,23,69766.5,6.8,HW,,2,0.035445,,,,
3357,467,12,72529.1,6.5,HW,,2,0.035445,,,,
3358,467,14,73927.1,6.6,HW,,2,0.035445,,,,
3359,467,24,75857.6,6.8,HW,,2,0.035445,,,,
3360,467,53,76168.5,7.2,HW,,2,0.035445,,,,
3361,467,38,76427.0,7.1,HW,,2,0.035445,,,,
3362,467,14,79924.5,6.6,HW,,2,0.035445,,,,
3363,467,14,83730.9,6.6,HW,,2,0.035445,,,,
3364,467,23,84725.2,6.8,HW,,2,0.035445,,,,
3365,467,34,87187.5,7.0,HW,,2,0.035445,,,,
3366,467,30,88054.4,7.0,HW,,2,0.035445,,,,
3367,468,40,97963.3,7.1,HW,,2,0.0041975,,,,
3368,469,20,24342.9,6.8,HW,,2,0.0055759,,,,
3369,469,37,63861.0,7.1,HW,,2,0.0055759,,,,
3370,469,2,104605.5,5.6,HW,,2,0.0055759,,,,
3371,470,44,44918.0,7.2,HW,,2,0.010202,,,,
3372,470,143,47887.0,7.7,HW,,2,0.010202,,,,
3373,470,60,93424.2,7.3,HW,,2,0.010202,,,,
3374,472,31,73044.3,7.0,HW,,1,0.010237,,,,
3375,476,28,62131.8,6.9,HW,,2,0.012898,,,,
3376,476,70,63199.2,7.4,HW,,2,0.012898,,,,
3377,477,66,24053.1,7.4,HW,,2,0.035853,,,,
3378,477,26,37094.4,6.9,HW,,2,0.035853,,,,
3379,477,38,38976.6,7.1,HW,,2,0.035853,,,,
3380,477,44,39053.8,7.2,HW,,2,0.035853,,,,
3381,477,25,41923.0,6.9,HW,,2,0.035853,,,,
3382,477,37,46263.6,7.1,HW,,2,0.035853,,,,
3383,477,78,53630.2,7.4,HW,,2,0.035853,,,,
3384,477,2,53937.2,5.6,HW,,2,0.035853,,,,
3385,477,25,59726.4,6.9,HW,,2,0.035853,,,,
3386,477,50,59877.5,7.2,HW,,2,0.035853,,,,
3387,477,11,62108.9,6.4,HW,,2,0.035853,,,,
3388,477,23,62591.0,6.8,HW,,2,0.035853,,,,
3389,477,62,65541.3,7.3,HW,,2,0.035853,,,,
3390,477,53,67205.1,7.2,HW,,2,0.035853,,,,
3391,477,56,69674.5,7.3,HW,,2,0.035853,,,,
3392,477,34,72192.5,7.0,HW,,2,0.035853,,,,
3393,477,19,74166.0,6.7,HW,,2,0.035853,,,,
3394,477,30,76078.6,7.0,HW,,2,0.035853,,,,
3395,477,34,78030.4,7.0,HW,,2,0.035853,,,,
3396,477,28,78149.7,6.9,HW,,2,0.035853,,,,
3397,477,23,83117.3,6.8,HW,,2,0.035853,,,,
3398,477,14,87319.8,6.6,HW,,2,0.035853,,,,
3399,477,14,91791.5,6.6,HW,,2,0.035853,,,,
3400,477,24,93886.4,6.8,HW,,2,0.035853,,,,
3401,477,38,95838.8,7.1,HW,,2,0.035853,,,,
3402,477,23,98636.6,6.8,HW,,2,0.035853,,,,
3403,478,66,24437.4,7.4,HW,,2,0.035863,,,,
3404,478,26,36491.2,6.9,HW,,2,0.035863,,,,
3405,478,38,38362.4,7.1,HW,,2,0.035863,,,,
3406,478,44,38560.8,7.2,HW,,2,0.035863,,,,
3407,478,25,41195.6,6.9,HW,,2,0.035863,,,,
3408,478,37,46049.4,7.1,HW,,2,0.035863,,,,
3409,478,78,53363.1,7.4,HW,,2,0.035863,,,,
3410,478,2,53375.1,5.6,HW,,2,0.035863,,,,
3411,478,50,59212.6,6.9,HW,,2,0.035863,,,,
3412,478,25,59198.8,7.2,HW,,2,0.035863,,,,
3413,478,11,61502.6,6.4,HW,,2,0.035863,,,,
3414,478,23,62228.9,6.8,HW,,2,0.035863,,,,
3415,478,62,64805.0,7.3,HW,,2,0.035863,,,,
3416,478,53,66979.7,7.2,HW,,2,0.035863,,,,
3417,478,56,68973.6,7.3,HW,,2,0.035863,,,,
3418,478,34,71583.5,7.0,HW,,2,0.035863,,,,
3419,478,19,73456.3,6.7,HW,,2,0.035863,,,,
3420,478,30,75779.2,7.0,HW,,2,0.035863,,,,
3421,478,28,77508.0,6.9,HW,,2,0.035863,,,,
3422,478,34,77691.2,7.0,HW,,2,0.035863,,,,
3423,478,23,82682.1,6.8,HW,,2,0.035863,,,,
3424,478,14,86785.4,6.6,HW,,2,0.035863,,,,
3425,478,14,91344.6,6.6,HW,,2,0.035863,,,,
3426,478,24,93267.3,6.8,HW,,2,0.035863,,,,
3427,478,38,95204.0,7.1,HW,,2,0.035863,,,,
3428,478,23,98296.5,6.8,HW,,2,0.035863,,,,
3429,479,4,56911.2,5.9,HW,,2,0.018763,,,,
3430,479,72,79778.0,7.4,HW,,2,0.018763,,,,
3431,479,19,82967.1,6.7,HW,,2,0.018763,,,,
3432,479,70,101260.8,7.4,HW,,2,0.018763,,,,
3433,479,60,102196.8,7.3,HW,,2,0.018763,,,,
3434,479,42.07241,103881.9,7.1,HW,,2,0.018763,,,,
3435,480,64,94235.7,7.3,HW,,2,0.0052401,,,,
3436,482,20,90842.2,6.8,HW,,1,0.0080609,,,,
3437,482,161.319975,97132.7,7.8,HW,,1,0.0080609,,,,
3438,483,2,16270.6,5.6,HW,,2,0.0033818,,,,
3439,483,27,78571.0,6.9,HW,,2,0.0033818,,,,
3440,483,37,81687.4,7.1,HW,,2,0.0033818,,,,
3441,483,9,100273.7,6.3,HW,,2,0.0033818,,,,
3442,484,82,995.2,7.5,HW,,2,0.055557,,,,
3443,484,60,1631.3,7.3,FW,,2,0.055557,,,,
3444,484,59.978704,6030.2,7.3,HW,,2,0.055557,,,,
3445,484,115,11507.6,7.6,HW,,2,0.055557,,,,
3446,484,101,17170.0,7.6,HW,,2,0.055557,,,,
3447,484,126,30820.0,7.7,HW,,2,0.055557,,,,
3448,484,34,31695.7,7.0,HW,,2,0.055557,,,,
3449,484,41,31969.2,7.1,HW,,2,0.055557,,,,
3450,484,60,35939.7,7.3,HW,,2,0.055557,,,,
3451,484,68.82108,39732.5,7.4,HW,,2,0.055557,,,,
3452,484,32.708688,41511.1,7.0,HW,,2,0.055557,,,,
3453,484,25,47718.7,6.9,HW,,2,0.055557,,,,
3454,484,56.215053,51868.6,7.3,HW,,2,0.055557,,,,
3455,484,44,57572.3,7.2,HW,,2,0.055557,,,,
3456,484,70,81807.1,7.4,HW,,2,0.055557,,,,
3457,484,42.07241,87617.9,7.1,HW,,2,0.055557,,,,
3458,484,27,103665.4,6.9,HW,,2,0.055557,,,,
3459,484,19,104840.3,6.7,HW,,2,0.055557,,,,
3460,486,20,35674.6,6.8,HW,,2,0.006913,,,,
3461,486,37,73066.7,7.1,HW,,2,0.006913,,,,
3462,487,70,4006.6,7.4,HW,,2,0.041807,,,,
3463,487,42.07241,11481.1,7.1,HW,,2,0.041807,,,,
3464,487,29,19401.3,6.9,HW,,2,0.041807,,,,
3465,487,56.215053,21288.9,7.3,HW,,2,0.041807,,,,
3466,487,7,28132.5,6.2,HW,,2,0.041807,,,,
3467,487,68,30572.4,7.4,HW,,2,0.041807,,,,
3468,487,101,30805.0,7.6,HW,,2,0.041807,,,,
3469,487,19,37875.3,6.7,HW,,2,0.041807,,,,
3470,487,41,42688.3,7.1,HW,,2,0.041807,,,,
3471,487,49,51752.3,7.2,HW,,2,0.041807,,,,
3472,487,72,57555.8,7.4,HW,,2,0.041807,,,,
3473,487,25,59464.6,6.9,HW,,2,0.041807,,,,
3474,487,34,62779.2,7.0,HW,,2,0.041807,,,,
3475,487,24.633328,69627.3,6.9,HW,,2,0.041807,,,,
3476,487,55,77810.4,7.3,HW,,2,0.041807,,,,
3477,487,4,81994.1,5.9,HW,,2,0.041807,,,,
3478,487,126,84185.5,7.7,HW,,2,0.041807,,,,
3479,487,59.978704,86181.6,7.3,HW,,2,0.041807,,,,
3480,487,24.723261,87939.1,6.9,HW,,2,0.041807,,,,
3481,487,60,89042.9,7.3,FW,,2,0.041807,,,,
3482,487,115,89771.8,7.6,HW,,2,0.041807,,,,
3483,487,60,95505.2,7.3,HW,,2,0.041807,,,,
3484,487,32.708688,102682.1,7.0,HW,,2,0.041807,,,,
3485,488,44,72315.7,7.2,HW,,2,0.0069243,,,,
3486,488,9,100202.1,6.3, HW,,2,0.0069243,,,,
3487,488,37,100350.2,7.1,HW,,2,0.0069243,,,,
3488,489,15,11664.7,6.6,HW,,2,0.016216,,,,
3489,489,123,23512.2,7.7,HW,,2,0.016216,,,,
3490,489,162,26469.8,7.8,HW,,2,0.016216,,,,
3491,489,26,35176.1,6.9,HW,,2,0.016216,,,,
3492,489,16,37667.4,6.6,HW,,2,0.016216,,,,
3493,489,54,38846.9,7.3,HW,,2,0.016216,,,,
3494,489,42,49229.1,7.1,HW,,2,0.016216,,,,
3495,489,66,73873.7,7.4,HW,,2,0.016216,,,,
3496,489,31,79484.1,7.0,FW,,2,0.016216,,,,
3497,489,85,81084.4,7.5,HW,,2,0.016216,,,,
3498,489,45,81603.7,7.2,HW,,2,0.016216,,,,
3499,489,56,92853.1,7.3,HW,,2,0.016216,,,,
3500,489,44,93732.5,7.2,HW,,2,0.016216,,,,
3501,489,19,98559.0,6.7,HW,,2,0.016216,,,,
3502,489,31,101216.5,7.0,HW,,2,0.016216,,,,
3503,490,60,2538.6,7.3,HW,,2,0.047571,,,,
3504,490,59.978704,3495.2,7.3,HW,,2,0.047571,,,,
3505,490,115,4475.4,7.6,HW,,2,0.047571,,,,
3506,490,101,5170.4,7.6,HW,,2,0.047571,,,,
3507,490,82,16337.5,7.5,HW,,2,0.047571,,,,
3508,490,34,21782.1,7.0,HW,,2,0.047571,,,,
3509,490,41,24651.3,7.1,HW,,2,0.047571,,,,
3510,490,126,25265.8,7.7,HW,,2,0.047571,,,,
3511,490,60,35963.2,7.3,HW,,2,0.047571,,,,
3512,490,25,39331.9,6.9,HW,,2,0.047571,,,,
3513,490,56.215053,39751.0,7.3,HW,,2,0.047571,,,,
3514,490,32.708688,45123.6,7.0,HW,,2,0.047571,,,,
3515,490,68.82108,56347.3,7.4,HW,,2,0.047571,,,,
3516,490,44,60889.9,7.2,HW,,2,0.047571,,,,
3517,490,70,71274.7,7.4,HW,,2,0.047571,,,,
3518,490,42.07241,76642.9,7.1,HW,,2,0.047571,,,,
3519,490,19,95528.1,6.7,HW,,2,0.047571,,,,
3520,490,29,104025.6,6.9,HW,,2,0.047571,,,,
3521,491,101,24641.4,7.6,HW,,2,0.028495,,,,
3522,491,34,25992.6,7.0,HW,,2,0.028495,,,,
3523,491,60,31373.8,7.3,HW,,2,0.028495,,,,
3524,491,59.978704,32232.5,7.3,HW,,2,0.028495,,,,
3525,491,115,40013.8,7.6,HW,,2,0.028495,,,,
3526,491,41,40053.3,7.1,HW,,2,0.028495,,,,
3527,491,82,50438.2,7.5,HW,,2,0.028495,,,,
3528,491,56.215053,50530.6,7.3,HW,,2,0.028495,,,,
3529,491,25,54963.7,6.9,HW,,2,0.028495,,,,
3530,491,126,55450.0,7.7,HW,,2,0.028495,,,,
3531,491,60,69614.6,7.3,HW,,2,0.028495,,,,
3532,491,70,71910.0,7.4,HW,,2,0.028495,,,,
3533,491,32.708688,79531.9,7.0,HW,,2,0.028495,,,,
3534,491,42.07241,81068.2,7.1,HW,,2,0.028495,,,,
3535,491,68.82108,85930.8,7.4,HW,,2,0.028495,,,,
3536,491,44,94877.2,7.2,HW,,2,0.028495,,,,
3537,491,29,97198.9,6.9,HW,,2,0.028495,,,,
3538,491,7,102392.1,6.2,HW,,2,0.028495,,,,
3539,491,19,106608.5,6.7,HW,,2,0.028495,,,,
3540,491,68,106859.4,7.4,HW,,2,0.028495,,,,
3541,492,59.978704,14.2,7.3,FW,,2,0.052415,,,,
3542,492,115,1685.9,7.6,HW,,2,0.052415,,,,
3543,492,101,2177.8,7.6,HW,,2,0.052415,,,,
3544,492,60,2376.1,7.3,FW,,2,0.052415,,,,
3545,492,82,14890.4,7.5,HW,,2,0.052415,,,,
3546,492,34,19433.8,7.0,HW,,2,0.052415,,,,
3547,492,41,21120.6,7.1,HW,,2,0.052415,,,,
3548,492,126,21190.3,7.7,HW,,2,0.052415,,,,
3549,492,60,30890.5,7.3,HW,,2,0.052415,,,,
3550,492,25,36223.0,6.9,HW,,2,0.052415,,,,
3551,492,56.215053,38038.5,7.3,HW,,2,0.052415,,,,
3552,492,32.708688,39907.5,7.0,HW,,2,0.052415,,,,
3553,492,68.82108,54676.0,7.4,HW,,2,0.052415,,,,
