time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-04-14T01:32:22.640Z,-6.475,154.607,31,6.6,mww,491,11.5,,0.64,us,usb000g6lc,2017-10-11T20:29:29.933Z,"98km W of Panguna, Papua New Guinea",earthquake,,,,,reviewed,us,us
2013-04-06T04:42:35.860Z,-3.517,138.476,66,7,mww,640,11.4,,0.81,us,usb000g13s,2017-11-14T15:09:49.797Z,"240km E of Enarotali, Indonesia",earthquake,,,,,reviewed,us,us
2013-03-10T22:51:50.800Z,-6.598,148.174,28,6.5,mww,317,14.2,,1.26,us,usb000fij4,2017-10-11T20:27:31.581Z,"32km E of Finschhafen, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-12-17T09:16:30.900Z,-0.649,123.807,44.2,6.1,mww,424,24.6,,0.84,us,usp000jx2e,2014-11-07T01:49:37.275Z,"Sulawesi, Indonesia",earthquake,,3.3,,,reviewed,us,us
2012-12-15T19:30:02.170Z,-4.632,153.016,52,6.1,mww,510,11.8,,0.87,us,usp000jx05,2017-10-11T20:20:54.238Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-12-11T06:18:27.330Z,0.533,126.231,30,6,mww,445,35,,0.74,us,usp000jwu3,2015-06-30T16:59:04.026Z,Molucca Sea,earthquake,,,,,reviewed,us,us
2012-12-10T16:53:08.770Z,-6.533,129.825,155,7.1,mww,517,8.7,,0.95,us,usp000jwt8,2017-11-14T14:59:55.339Z,Banda Sea,earthquake,,,,,reviewed,us,us
2012-11-19T09:44:34.120Z,-5.705,151.602,13,6,mww,430,12.4,,0.88,us,usp000jvtm,2017-10-11T20:19:41.020Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-10-12T00:31:28.270Z,-4.892,134.03,13,6.6,mww,291,17.7,,0.98,us,usp000jtvw,2015-06-30T16:59:04.005Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2012-10-08T11:43:31.420Z,-4.472,129.129,10,6.1,mww,493,14.3,,0.91,us,usp000jtqw,2015-06-30T16:59:04.004Z,Banda Sea,earthquake,,,,,reviewed,us,us
2012-09-08T10:51:44.200Z,-3.177,135.109,21,6.1,mww,483,19.2,,0.8,us,usp000jrzt,2015-06-30T16:59:03.996Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,us
2012-09-03T18:23:05.230Z,-10.708,113.931,14,6.1,mww,389,15.5,,1.06,us,usp000jrkr,2015-06-30T16:59:03.994Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,us
2012-08-19T22:41:49.810Z,-4.766,144.57,73,6.2,mww,478,13.3,,0.96,us,usp000jqha,2017-10-11T20:12:13.301Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-08-18T09:41:52.450Z,-1.315,120.096,10,6.3,mww,359,15.6,,1.24,us,usp000jqf3,2017-10-11T20:12:02.661Z,"Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2012-08-02T09:56:41.740Z,-4.654,153.275,46,6.1,mww,409,13.3,,0.8,us,usp000jpsa,2015-06-30T16:59:03.985Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-07-28T20:03:56.800Z,-4.651,153.173,41,6.5,mww,576,11.7,,0.97,us,usp000jpjk,2017-10-11T20:10:38.153Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-04-21T01:25:13.200Z,-1.635,134.197,17.4,6,mwc,178,15.5,,1.25,us,usp000jjat,2014-11-07T01:47:35.243Z,"near the north coast of Papua, Indonesia",earthquake,,15.9,,,reviewed,us,gcmt
2012-04-21T01:16:52.740Z,-1.617,134.276,16,6.7,mww,370,15.4,,1.12,us,usp000jjaq,2015-06-30T16:59:03.959Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2012-04-17T07:13:49.000Z,-5.462,147.117,198,6.8,mww,597,12.6,,0.95,us,usp000jj41,2017-10-11T20:05:51.727Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-04-06T16:15:58.010Z,-4.551,153.457,108.5,6.1,mww,312,11.6,,0.98,us,usp000jhb2,2015-06-30T16:59:03.950Z,"New Ireland region, Papua New Guinea",earthquake,,5.4,,,reviewed,us,us
2012-03-21T22:15:06.130Z,-6.242,145.955,118,6.6,mww,640,10.1,,0.97,us,usp000jgm3,2017-10-11T20:01:52.269Z,"New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-03-20T17:56:18.800Z,-3.812,140.266,66,6.1,mww,327,14.2,,0.92,us,usp000jghh,2015-06-30T16:59:03.946Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,us
2012-03-14T21:13:08.040Z,-5.595,151.042,28,6.2,mww,456,15.4,,1.2,us,usp000jg91,2017-10-11T20:01:08.954Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-12-14T05:04:58.630Z,-7.551,146.809,135,7.1,mww,485,10.6,,0.78,us,usp000jc5z,2017-11-14T14:33:44.615Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-12-13T07:52:11.930Z,0.041,123.03,161,6,mww,536,13.9,,0.95,us,usp000jc4z,2015-05-13T18:54:01.000Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2011-11-28T12:26:45.450Z,-5.48,153.733,25,6.1,mww,265,15.1,,1.12,us,usp000jbhn,2015-06-30T16:59:03.912Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-11-14T04:05:11.390Z,-0.949,126.91,17,6.3,mww,274,27.9,,1.04,us,usp000jav0,2017-04-26T18:12:48.828Z,Molucca Sea,earthquake,,,,,reviewed,us,us
2011-10-18T05:05:06.250Z,-5.785,151.037,26,6.1,mww,360,14.9,,0.95,us,usp000j9ge,2015-06-30T16:59:03.901Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-10-14T03:35:14.810Z,-6.57,147.881,37,6.5,mww,423,12.6,,1.13,us,usp000j9as,2017-04-13T22:26:49.017Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-10-13T03:16:30.160Z,-9.35,114.587,39,6.1,mww,456,18.4,,1.07,us,usp000j99g,2015-06-30T16:59:03.899Z,"south of Bali, Indonesia",earthquake,,,,,reviewed,us,us
2011-08-30T06:57:41.610Z,-6.362,126.752,469.8,6.9,mww,468,19.4,,0.9,us,usp000j78h,2015-05-13T18:54:00.000Z,Banda Sea,earthquake,,2.9,,,reviewed,us,us
2011-08-16T11:03:56.430Z,-2.323,128.011,26,6.1,mww,323,20.9,,1.06,us,usp000j6hz,2015-06-30T16:59:03.882Z,"Ceram Sea, Indonesia",earthquake,,,,,reviewed,us,us
2011-07-31T23:38:56.610Z,-3.518,144.828,10,6.6,mww,229,16.6,,0.96,us,usp000j5t4,2017-04-13T22:26:38.070Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-07-25T00:50:47.590Z,-3.182,150.611,10,6.3,mww,256,15.9,,1.19,us,usp000j5eq,2017-04-26T18:12:24.114Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-06-26T12:16:38.600Z,-2.384,136.631,17,6.3,mww,332,16.3,,1.09,us,usp000j3sp,2017-04-26T18:12:19.272Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2011-06-16T00:03:35.790Z,-5.928,151.04,16,6.4,mww,448,15.6,,1.31,us,usp000j37m,2017-04-13T22:26:28.345Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-05-15T18:37:10.370Z,-6.104,154.414,40,6.4,mww,356,11.3,,1.21,us,usp000j1nf,2015-06-30T16:59:03.846Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-04-24T23:07:51.490Z,-4.586,122.771,8,6.1,mww,204,40.8,,1.48,us,usp000j0hc,2017-04-13T22:26:22.114Z,"Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2011-04-03T20:06:40.390Z,-9.848,107.693,14,6.7,mww,270,20.3,,1.11,us,usp000hz7h,2015-06-30T16:59:03.821Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,us
2011-03-10T17:08:36.860Z,-6.873,116.72,510.6,6.5,mww,492,14.8,,1.05,us,usp000hvn3,2015-06-30T16:59:03.793Z,Bali Sea,earthquake,,3,,,reviewed,us,us
2011-03-09T21:24:49.760Z,-5.985,149.777,29,6.4,mww,165,14.9,,1.33,us,usp000hvkj,2017-04-13T22:26:00.952Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-02-15T13:33:53.180Z,-2.497,121.483,16.2,6.1,mww,255,16,,1.33,us,usp000huje,2017-04-13T22:25:55.624Z,"Sulawesi, Indonesia",earthquake,,5.6,,,reviewed,us,us
2010-12-15T11:29:30.840Z,-7.268,128.786,134.9,6,mwc,364,15.4,,0.92,us,usp000hqyf,2016-11-10T02:37:25.159Z,"Kepulauan Barat Daya, Indonesia",earthquake,,3.3,,,reviewed,us,gcmt
2010-12-02T03:12:09.820Z,-6.001,149.977,33,6.6,mwb,306,18.5,,1.15,us,usp000hqdx,2017-04-26T18:11:34.082Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-11-23T09:01:06.860Z,-5.959,148.966,68,6.1,mwc,345,18.8,,1.07,us,usp000hq00,2017-04-26T18:11:32.937Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-11-03T11:18:15.570Z,-4.617,134.071,10,6,mwc,156,21.8,,1.15,us,usp000hnyy,2016-11-10T02:35:39.160Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2010-09-29T17:11:25.940Z,-4.963,133.76,26,7,mwc,271,15.1,,1.31,us,usp000hmbq,2017-11-13T19:23:28.909Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2010-09-29T17:10:51.080Z,-4.909,133.712,10,6.2,mb,272,14.8,,1.24,us,usp000hmbp,2015-05-13T18:53:58.000Z,"near the south coast of Papua, Indonesia",earthquake,,,,124,reviewed,us,us
2010-09-26T12:12:41.710Z,-5.314,133.917,30,6,mwc,345,19.5,,0.81,us,usp000hm7a,2016-11-10T02:33:38.247Z,"Kepulauan Kai, Indonesia",earthquake,,,,,reviewed,us,gcmt
2010-08-20T17:56:14.150Z,-6.57,154.246,19,6.1,mwc,213,16.3,,1.22,us,usp000hjh9,2016-11-10T02:32:10.769Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-08-15T15:09:29.240Z,-5.692,148.342,174.7,6.3,mwb,372,15.7,,0.97,us,usp000hj8s,2016-11-09T08:31:39.831Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-08-04T22:01:43.620Z,-5.746,150.765,44,7,mww,396,12.7,,1.19,us,usp000hhhx,2018-10-17T20:33:30.457Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-08-04T07:15:33.510Z,-5.486,146.822,220,6.5,mwc,403,11.1,,0.97,us,usp000hhfk,2016-11-10T02:31:27.792Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-08-03T12:08:25.950Z,1.239,126.213,41,6.3,mwc,259,42.9,,1.07,us,usp000hhe9,2016-11-10T02:31:24.399Z,Molucca Sea,earthquake,,,,,reviewed,us,us
2010-07-20T19:18:20.370Z,-5.902,150.712,24,6.3,mwc,323,18.7,,1.23,us,usp000hg73,2017-04-13T22:25:23.002Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-07-18T13:34:59.360Z,-5.931,150.59,35,7.3,mwc,397,18.2,,1.16,us,usp000hfku,2018-10-17T20:33:22.049Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-07-18T13:04:09.410Z,-5.966,150.428,28,6.9,mwc,456,15.7,,0.96,us,usp000hfka,2017-04-13T22:25:22.030Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-06-24T05:32:27.400Z,-5.514,151.161,40,6.1,mwb,338,13.9,,0.9,us,usp000hef3,2016-11-09T08:27:02.601Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-06-16T03:58:08.480Z,-2.329,136.484,10.5,6.6,mwc,309,25,,1.38,us,usp000he3n,2017-04-26T18:11:03.278Z,"near the north coast of Papua, Indonesia",earthquake,,2.9,,,reviewed,us,gcmt
2010-06-16T03:16:27.550Z,-2.174,136.543,18,7,mwc,307,18.1,,1.27,us,usp000he3f,2017-11-13T19:05:22.499Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2010-06-16T03:06:02.420Z,-2.386,136.635,13,6.2,mwb,218,18.3,,1.4,us,usp000he3d,2017-04-26T18:11:02.123Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2010-04-24T07:41:00.410Z,-1.912,128.122,27,6,mwc,244,47.4,,1.01,us,usp000hbug,2016-11-09T08:22:52.370Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,us
2010-04-17T23:15:22.020Z,-6.669,147.291,53,6.2,mwc,435,16.6,,0.87,us,usp000hbjw,2017-04-13T22:25:04.389Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-04-07T14:33:01.930Z,-3.76,141.943,23,6,mwc,231,33,,1.01,us,usp000havw,2017-04-13T22:24:58.852Z,"New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-04-05T10:05:44.630Z,-0.183,125.009,25,6.2,mww,287,37.8,,0.98,us,usp000hahs,2016-11-10T02:26:41.545Z,Molucca Sea,earthquake,,,,,reviewed,us,us
2010-03-20T14:00:49.980Z,-3.361,152.245,414.6,6.6,mwc,519,11.8,,0.91,us,usp000h9ra,2016-11-10T02:26:05.413Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-03-14T00:57:44.700Z,-1.692,128.135,53,6.4,mwb,407,38.3,,1.12,us,usp000h9br,2017-04-26T18:10:36.710Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,us
2010-02-15T21:51:47.790Z,-7.217,128.723,126,6.2,mwc,415,28.9,,0.87,us,usp000h7bg,2016-11-09T08:16:22.486Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
2010-02-01T22:28:16.920Z,-6.112,154.463,32,6.2,mwc,261,13.4,,1.02,us,usp000h6v7,2016-11-10T02:23:37.555Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2009-12-26T08:57:27.720Z,-5.53,131.205,85,6.1,mwc,341,25.2,,0.83,us,usp000h5cu,2016-11-10T02:21:57.799Z,Banda Sea,earthquake,,,,,reviewed,us,us
2009-12-14T08:54:01.820Z,-5.958,154.444,39,6,mwc,215,18.5,,1.12,us,usp000h51c,2016-11-10T02:21:37.792Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2009-11-28T06:04:22.200Z,-10.403,118.885,15,6,mwc,306,30.1,,1.04,us,usp000h4gy,2016-11-10T02:20:57.174Z,"south of Sumbawa, Indonesia",earthquake,,,,,reviewed,us,us
2009-11-08T19:41:43.360Z,-8.207,118.631,18,6.6,mwc,305,20.4,,1.03,us,usp000h3vc,2017-04-26T18:09:43.155Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-10-24T14:40:43.720Z,-6.133,130.385,130,6.9,mwc,397,11,,0.81,us,usp000h3c5,2016-11-10T02:19:31.068Z,Banda Sea,earthquake,,,,,reviewed,us,us
2009-10-15T12:11:16.410Z,-3.058,139.539,105.7,6,mwc,172,19.8,,0.79,us,usp000h30d,2016-11-10T02:19:02.869Z,"Papua, Indonesia",earthquake,,6.3,,,reviewed,us,us
2009-09-07T16:12:22.560Z,-10.198,110.628,23,6.2,mwc,349,21.6,,0.81,us,usp000h1af,2016-11-10T02:16:59.398Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,us
2009-08-28T01:51:20.400Z,-7.146,123.427,642.4,6.9,mwc,350,19.5,,0.84,us,usp000h0y7,2016-11-10T02:16:38.054Z,Banda Sea,earthquake,,,,,reviewed,us,us
2009-08-02T08:54:33.360Z,-0.447,132.908,20,6.1,mwc,223,13.8,,0.88,us,usp000gzwu,2016-11-10T02:15:37.688Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2009-07-15T20:10:42.660Z,-3.375,150.506,13.4,6.1,mwc,156,21.9,,1.05,us,usp000gz9k,2016-11-10T02:14:42.880Z,"New Ireland region, Papua New Guinea",earthquake,,16.2,,,reviewed,us,us
2009-06-23T14:19:22.350Z,-5.157,153.782,64,6.7,mwc,269,13.8,,1.17,us,usp000gyhq,2017-04-26T18:09:19.261Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2009-05-12T01:26:26.580Z,-5.664,149.543,89,6.1,mwc,194,19.7,,1.09,us,usp000gx1k,2016-11-10T02:11:49.318Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2009-04-01T03:54:58.770Z,-3.522,144.102,10,6.4,mwc,223,17.2,,1.26,us,usp000gvmx,2017-04-26T18:09:08.325Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
2009-03-28T17:59:31.750Z,-2.952,139.543,93,6,mwc,253,22.1,,1.11,us,usp000gvh2,2016-11-10T02:10:11.456Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2009-01-22T20:16:34.580Z,-7.307,128.568,146.7,6.1,mwc,391,13.5,,0.94,us,usp000gszq,2016-11-10T02:07:01.135Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
2009-01-22T13:40:25.990Z,-5.912,148.511,44,6.1,mwb,183,17.3,,0.83,us,usp000gsze,2017-04-26T18:08:55.783Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2009-01-06T22:48:27.250Z,-0.659,133.434,16,6,mwc,159,27.7,,0.99,us,usp000gs9t,2017-04-26T18:08:54.102Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2009-01-03T22:33:40.290Z,-0.691,133.305,23,7.4,mwc,314,21.1,,1.03,us,usp000gs3t,2017-11-13T18:02:33.734Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-01-03T19:43:50.650Z,-0.414,132.885,17,7.7,mwc,288,29.8,,1.27,us,usp000gs2d,2018-10-17T20:29:53.987Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-12-06T10:55:26.350Z,-7.393,124.745,398,6.4,mwc,416,35.2,,0.81,us,usp000gq1h,2016-11-10T02:05:01.419Z,Banda Sea,earthquake,,,,,reviewed,us,us
2008-11-16T17:02:32.700Z,1.271,122.091,30,7.4,mww,365,33.7,,1.1,us,usp000gnur,2017-11-13T17:59:59.349Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2008-11-07T16:04:23.350Z,-6.712,129.074,10,6.2,mwc,251,28.5,,0.96,us,usp000gn66,2016-11-10T02:03:47.460Z,Banda Sea,earthquake,,,,,reviewed,us,us
2008-11-01T01:13:09.640Z,-3.399,148.712,10,6,mwc,136,29.4,,1.07,us,usp000gmjn,2016-11-10T02:03:30.262Z,Bismarck Sea,earthquake,,,,,reviewed,us,gcmt
2008-10-28T16:00:03.240Z,-3.494,145.867,18.3,6,mwc,99,43.7,,1.24,us,usp000gm7s,2016-11-10T02:03:17.651Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,24.9,,,reviewed,us,us
2008-10-23T10:04:35.040Z,-2.635,145.574,10,6.3,mwc,256,17.3,,1.33,us,usp000gkuz,2016-11-10T02:03:04.096Z,"Admiralty Islands region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2008-08-30T06:54:07.610Z,-6.146,147.258,75,6.4,mwc,440,13.6,,1.15,us,usp000gfzr,2017-04-13T22:22:47.442Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2008-08-04T20:45:13.970Z,-5.916,130.195,173.9,6.3,mwc,469,17.4,,0.84,us,usp000gdus,2016-11-10T01:59:39.019Z,Banda Sea,earthquake,,,,,reviewed,us,us
2008-06-06T13:42:48.950Z,-7.495,127.885,122,6,mwc,262,21.9,,0.86,us,usp000g8qr,2016-11-10T01:57:04.058Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
2008-06-03T22:04:27.870Z,-8.1,120.231,14,6,mwc,130,39.9,,0.89,us,usp000g8gp,2017-04-26T18:08:16.483Z,"Flores region, Indonesia",earthquake,,,,,reviewed,us,us
2008-04-19T10:21:12.500Z,-7.875,125.722,10,6,mwb,162,37.2,,1.04,us,usp000g4af,2017-04-13T22:22:17.603Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
2008-04-19T03:12:25.180Z,-7.815,125.694,13,6.1,mwc,207,37.4,,1.17,us,usp000g49j,2017-04-26T18:08:04.170Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
2008-02-13T19:58:46.130Z,-8.158,128.644,19,6.2,mwc,370,33.4,,0.93,us,usp000fyuj,2016-11-10T01:51:48.112Z,Timor Sea,earthquake,,,,,reviewed,us,us
2008-02-09T18:34:01.600Z,-0.236,125.084,38,6,mwc,204,28,,1.15,us,usp000fyhw,2016-11-10T01:51:39.394Z,Molucca Sea,earthquake,,,,,reviewed,us,gcmt
2008-01-30T07:32:42.800Z,-7.302,127.688,8,6.2,mwc,321,31.6,,1.05,us,usp000fxrt,2016-11-10T01:51:13.136Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
2008-01-01T18:54:59.010Z,-5.878,146.884,34,6.3,mwc,373,16.5,,1.13,us,usp000fvt8,2017-04-26T18:07:38.560Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2007-12-22T07:11:08.100Z,-2.407,139.067,20,6.2,mwc,280,16.5,,1.22,us,usp000fv00,2017-04-26T18:07:36.261Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-15T09:39:53.620Z,-6.622,131.09,57,6.4,mwc,326,23.2,,0.93,us,usp000fugf,2016-11-10T01:49:36.069Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-15T08:03:15.790Z,-7.526,127.474,175.9,6,mwc,421,27.3,,0.81,us,usp000fugb,2016-11-09T07:08:24.368Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-11-25T19:53:05.470Z,-8.224,118.467,18,6.5,mwc,272,27.6,,1.21,us,usp000ft9p,2017-04-13T22:21:44.666Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-11-25T16:02:15.750Z,-8.292,118.37,20,6.5,mwc,353,27.5,,1.15,us,usp000ft98,2017-04-13T22:21:44.171Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-11-22T08:48:27.530Z,-5.757,147.098,53,6.8,mwc,341,15.9,,1.18,us,usp000ft2k,2017-04-26T18:07:25.167Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2007-10-09T15:03:41.210Z,-4.808,152.892,39,6,mwb,356,16.6,,0.99,us,usp000fq6r,2016-11-10T01:46:42.437Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2007-09-26T12:36:26.890Z,-4.99,153.5,40,6.8,mwc,348,15.5,,1.1,us,usp000fp59,2017-04-13T22:21:32.479Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2007-08-17T03:04:03.090Z,-5.261,129.432,10,6.4,mwc,293,36.5,,1.14,us,usp000fjzv,2016-11-10T01:43:49.022Z,Banda Sea,earthquake,,,,,reviewed,us,gcmt
2007-08-08T17:04:57.840Z,-5.926,107.681,291.2,6.1,mb,531,32.1,,1.05,us,usp000fj6j,2017-04-13T22:21:20.750Z,"Java, Indonesia",earthquake,,2.9,,116,reviewed,us,us
2007-06-28T02:52:10.990Z,-7.979,154.635,18,6.7,mwb,419,15.8,,1.07,us,usp000ff08,2016-11-10T01:41:37.304Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2007-06-26T22:23:03.040Z,-10.492,108.149,10,6,mwc,327,25.1,,0.92,us,usp000fexm,2016-11-10T01:41:36.271Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-06-18T06:18:45.680Z,-3.55,150.962,9,6.3,mwc,301,25.1,,1.25,us,usp000fe95,2016-11-10T01:41:16.654Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2007-06-07T00:40:38.130Z,-3.316,146.761,4.7,6.2,mwb,117,48,,1.04,us,usp000fdh6,2016-11-10T01:40:52.923Z,Bismarck Sea,earthquake,,20.4,,,reviewed,us,us
2007-05-29T09:36:05.600Z,-1.065,127.343,24,6.1,mwc,334,40.2,,1.12,us,usp000fcze,2017-04-26T18:06:49.363Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-05-29T01:03:27.920Z,-4.587,151.841,132.5,6.1,mwb,364,19.3,,0.88,us,usp000fcyh,2016-11-10T01:40:34.809Z,"New Britain region, Papua New Guinea",earthquake,,4.7,,,reviewed,us,us
2007-04-21T07:12:48.060Z,-3.548,151.266,407.4,6.1,mwb,441,17.2,,0.82,us,usp000fa89,2016-11-10T01:39:03.921Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2007-03-17T17:42:26.290Z,1.132,126.216,35,6.2,mwb,328,36.8,,0.96,us,usp000f6w4,2016-11-10T01:37:01.641Z,Molucca Sea,earthquake,,,,,reviewed,us,us
2007-02-20T14:25:26.340Z,-1.032,126.975,11,6,mwc,176,40.4,,1.07,us,usp000f582,2016-11-10T01:35:55.829Z,"Kepulauan Sula, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-02-20T08:04:25.280Z,-1.034,126.976,12,6.7,mwc,253,40.3,,1.07,us,usp000f57a,2017-04-26T18:06:34.257Z,"Kepulauan Sula, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-01-21T17:32:55.520Z,1.06,126.345,23,6.2,mwc,225,41,,0.86,us,usp000f368,2016-11-10T01:34:05.271Z,Molucca Sea,earthquake,,,,,reviewed,us,gcmt
2007-01-21T11:27:45.060Z,1.065,126.282,22,7.5,mwc,570,21.6,,1.22,us,usp000f34b,2018-10-17T20:28:04.961Z,Molucca Sea,earthquake,,,,,reviewed,us,gcmt
2007-01-17T04:28:26.660Z,-3.322,139.834,100.8,6,mwb,128,41,,0.9,us,usp000f2uh,2016-11-10T01:33:45.830Z,"Papua, Indonesia",earthquake,,8.2,,,reviewed,us,us
2007-01-11T14:31:20.740Z,-3.655,127.283,13,6,mwc,283,41.4,,1.02,us,usp000f26m,2017-04-26T18:06:30.237Z,"Seram, Indonesia",earthquake,,,,,reviewed,us,gcmt
2006-12-27T20:15:38.640Z,-5.724,154.424,355,6,mwb,394,15.1,,0.79,us,usp000f14z,2016-11-10T01:32:47.902Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
