# generated_by='OpenQuake engine 3.6.0', start_date='2019-09-26T01:23:50', checksum=1403906382, kind='quantile-0.85', investigation_time=50.0
lon,lat,PGA-0.1,PGA-0.02
130.13326,-31.90046,1.267366E-02,5.027536E-02
130.13406,-10.58654,7.946263E-02,1.381656E-01
130.13424,-33.92394,8.886058E-03,2.839176E-02
130.13472,-28.25821,1.697389E-02,5.308897E-02
130.13493,-18.00594,1.558096E-02,4.389668E-02
130.13596,-16.79186,1.918555E-02,5.381430E-02
130.13851,-12.47512,4.292463E-02,8.809027E-02
130.13873,-31.22597,1.308257E-02,5.659395E-02
130.13936,-25.02065,6.181981E-02,2.143704E-01
130.14091,-14.09389,2.959743E-02,7.029990E-02
130.14316,-20.29921,1.766155E-02,5.390544E-02
130.14342,-10.72144,7.581932E-02,1.313235E-01
130.14344,-19.22003,1.216070E-02,3.873242E-02
130.14422,-29.06760,1.516060E-02,4.901069E-02
130.14485,-22.32269,5.725680E-02,1.954796E-01
130.14497,-23.26697,7.038502E-02,2.567593E-01
130.14641,-15.57778,2.113809E-02,5.505132E-02
130.14703,-30.55148,1.394965E-02,5.667439E-02
130.14959,-12.61001,4.167563E-02,8.654664E-02
130.15043,-21.37840,3.516453E-02,1.307785E-01
130.15088,-24.21126,3.647379E-02,1.303196E-01
130.15104,-16.92676,1.853218E-02,5.174242E-02
130.15117,-18.14084,1.399656E-02,4.273305E-02
130.15291,-10.85634,7.220030E-02,1.247043E-01
130.15348,-14.22879,2.913669E-02,7.229683E-02
130.15368,-26.77433,2.936711E-02,1.018572E-01
130.15548,-27.58372,2.026871E-02,6.607588E-02
130.15609,-25.96494,4.247987E-02,1.529235E-01
130.15813,-29.87699,1.506476E-02,5.132448E-02
130.16035,-15.71267,2.047761E-02,5.189805E-02
130.16079,-12.74491,4.048293E-02,8.412294E-02
130.16087,-19.35493,1.218701E-02,3.895278E-02
130.16156,-28.39311,1.646808E-02,5.208796E-02
130.16165,-20.43411,1.817578E-02,5.625092E-02
130.16253,-10.99123,6.790210E-02,1.193618E-01
130.16256,-32.70985,1.171968E-02,4.643098E-02
130.16267,-25.15555,6.594530E-02,2.335254E-01
130.16370,-33.38434,1.014143E-02,3.691322E-02
130.16434,-32.03536,1.252753E-02,4.912795E-02
130.16537,-22.45759,5.475300E-02,1.743095E-01
130.16617,-14.36369,2.866839E-02,7.515977E-02
130.16627,-17.06166,1.784223E-02,4.961997E-02
130.16646,-23.40187,6.811650E-02,2.458116E-01
130.16756,-18.27574,1.341876E-02,4.192600E-02
130.16782,-34.05883,8.598681E-03,2.789781E-02
130.16798,-8.96776,2.685126E-01,4.979592E-01
130.16901,-31.36087,1.299323E-02,5.594315E-02
130.17000,-21.51330,3.846159E-02,1.342274E-01
130.17199,-29.20250,1.512780E-02,4.931825E-02
130.17212,-12.87981,3.894738E-02,8.270361E-02
130.17227,-11.12613,6.432055E-02,1.150216E-01
130.17336,-24.34616,3.624548E-02,1.290943E-01
130.17444,-15.84757,2.009974E-02,5.040974E-02
130.17652,-30.68638,1.370122E-02,5.723210E-02
130.17844,-19.48982,1.231377E-02,3.929119E-02
130.17890,-26.90923,2.845931E-02,9.358979E-02
130.17900,-14.49859,2.787805E-02,7.554005E-02
130.18023,-45.52518,0.000000E+00,0.000000E+00
130.18029,-20.56901,1.934897E-02,5.955705E-02
130.18044,-26.09984,4.132241E-02,1.474029E-01
130.18159,-27.71862,1.938180E-02,6.197017E-02
130.18163,-17.19655,1.719417E-02,4.769345E-02
130.18213,-11.26103,6.117238E-02,1.106165E-01
130.18359,-13.01471,3.739153E-02,8.028529E-02
130.18409,-18.41064,1.323675E-02,4.157843E-02
130.18511,-47.54866,0.000000E+00,0.000000E+00
130.18604,-22.59248,5.612225E-02,1.743009E-01
130.18616,-25.29045,6.893079E-02,2.398808E-01
130.18685,-30.01189,1.487101E-02,5.224530E-02
130.18811,-23.53677,6.269621E-02,2.387067E-01
130.18859,-28.52801,1.636356E-02,5.071949E-02
130.18866,-15.98247,1.967844E-02,5.010905E-02
130.18972,-21.64820,3.965156E-02,1.439815E-01
130.19189,-46.06478,0.000000E+00,0.000000E+00
130.19196,-14.63349,2.691303E-02,7.516123E-02
130.19213,-11.39593,5.867326E-02,1.057978E-01
130.19466,-32.84475,1.149462E-02,4.572196E-02
130.19518,-13.14961,3.591855E-02,7.717749E-02
130.19562,-32.17026,1.236861E-02,4.831589E-02
130.19600,-24.48106,3.609804E-02,1.278781E-01
130.19616,-19.62472,1.254269E-02,4.005392E-02
130.19665,-33.51924,9.851018E-03,3.291949E-02
130.19714,-17.33145,1.639966E-02,4.586798E-02
130.19907,-20.70391,2.050251E-02,6.294546E-02
130.19949,-31.49577,1.290181E-02,5.487926E-02
130.19964,-6.94429,9.440002E-01,1.090000E+00
130.19995,-29.33740,1.511754E-02,4.961121E-02
130.20076,-18.54554,1.307446E-02,4.142758E-02
130.20163,-34.19373,8.382251E-03,2.753716E-02
130.20225,-11.53083,5.635830E-02,1.009416E-01
130.20301,-16.11737,1.937047E-02,5.000661E-02
130.20429,-27.04413,2.733049E-02,9.350606E-02
130.20449,-48.08825,0.000000E+00,0.000000E+00
130.20495,-26.23474,4.128985E-02,1.337237E-01
130.20506,-14.76839,2.606594E-02,7.419502E-02
130.20621,-30.82128,1.350243E-02,5.743146E-02
130.20688,-22.72738,6.383272E-02,2.067956E-01
130.20690,-13.28451,3.457733E-02,7.428933E-02
130.20724,-40.80375,0.000000E+00,8.044337E-04
130.20789,-27.85352,1.855992E-02,5.833158E-02
130.20960,-21.78309,4.161580E-02,1.607842E-01
130.20981,-25.42535,7.149730E-02,2.487011E-01
130.20992,-23.67167,5.296506E-02,2.075230E-01
130.21249,-11.66573,5.448277E-02,9.806997E-02
130.21278,-17.46635,1.581483E-02,4.464018E-02
130.21403,-19.75962,1.291379E-02,4.149201E-02
130.21576,-30.14679,1.471612E-02,5.331945E-02
130.21580,-28.66290,1.594845E-02,4.975993E-02
130.21751,-16.25227,1.875237E-02,5.016845E-02
130.21758,-18.68043,1.300600E-02,4.135706E-02
130.21801,-20.83881,2.342569E-02,6.960132E-02
130.21828,-14.90328,2.508085E-02,7.353513E-02
130.21876,-13.41940,3.345455E-02,7.238661E-02
130.21880,-24.61596,3.869176E-02,1.270711E-01
130.22287,-11.80062,5.217093E-02,9.392957E-02
130.22493,-7.48388,7.486641E-01,1.090000E+00
130.22699,-32.97965,1.123816E-02,4.383144E-02
130.22712,-32.30516,1.226002E-02,4.769757E-02
130.22787,-22.86228,7.225901E-02,2.446889E-01
130.22810,-29.47229,1.509729E-02,4.989642E-02
130.22857,-17.60125,1.536397E-02,4.384939E-02
130.22963,-21.91799,4.489665E-02,1.702115E-01
130.22965,-26.36963,3.944161E-02,1.312124E-01
130.22982,-33.65414,9.560592E-03,3.083233E-02
130.22987,-27.17902,2.514594E-02,9.189873E-02
130.23017,-31.63067,1.281566E-02,5.333257E-02
130.23074,-13.55430,3.235649E-02,7.071388E-02
130.23165,-15.03818,2.413420E-02,7.073315E-02
130.23189,-23.80657,4.331670E-02,1.532595E-01
130.23205,-19.89452,1.357522E-02,4.342901E-02
130.23214,-16.38716,1.860999E-02,5.007073E-02
130.23255,-39.18497,8.245755E-04,5.662030E-03
130.23337,-11.93552,4.937165E-02,9.141923E-02
130.23363,-25.56024,6.944925E-02,2.244763E-01
130.23436,-27.98841,1.841965E-02,5.613162E-02
130.23454,-18.81533,1.273028E-02,4.118862E-02
130.23565,-34.32863,8.219535E-03,2.746467E-02
130.23610,-30.95617,1.335779E-02,5.723582E-02
130.23710,-20.97370,2.593672E-02,8.504770E-02
130.24178,-24.75086,4.098161E-02,1.310374E-01
130.24286,-13.68920,3.149369E-02,6.854687E-02
130.24320,-28.79780,1.558091E-02,4.883708E-02
130.24378,-10.18185,9.733453E-02,1.703151E-01
130.24400,-12.07042,4.699389E-02,8.952910E-02
130.24417,-42.01783,0.000000E+00,0.000000E+00
130.24449,-17.73615,1.492019E-02,4.367934E-02
130.24487,-30.28168,1.469642E-02,5.453506E-02
130.24514,-15.17308,2.319588E-02,6.292652E-02
130.24691,-16.52206,1.823158E-02,4.926410E-02
130.24874,-43.63661,0.000000E+00,0.000000E+00
130.24902,-22.99718,7.197871E-02,2.462704E-01
130.24982,-22.05289,4.725505E-02,1.705733E-01
130.25021,-20.02942,1.487059E-02,4.832909E-02
130.25165,-18.95023,1.250814E-02,3.930942E-02
130.25283,-10.31674,8.966855E-02,1.559249E-01
130.25403,-23.94147,4.293024E-02,1.454012E-01
130.25414,-44.17620,0.000000E+00,0.000000E+00
130.25451,-26.50453,3.673348E-02,1.257099E-01
130.25476,-12.20532,4.518624E-02,8.864107E-02
130.25511,-13.82410,3.067013E-02,6.760833E-02
130.25562,-27.31392,2.315779E-02,8.739477E-02
130.25635,-21.10860,2.869556E-02,1.070582E-01
130.25644,-29.60719,1.508378E-02,5.027328E-02
130.25763,-25.69514,5.613546E-02,1.972847E-01
130.25803,-38.10578,2.224054E-03,1.151360E-02
130.25878,-15.30798,2.221494E-02,5.518453E-02
130.25883,-32.44006,1.206033E-02,4.723700E-02
130.25952,-33.11455,1.090238E-02,4.248067E-02
130.26056,-17.87105,1.517568E-02,4.317310E-02
130.26103,-28.12331,1.771564E-02,5.456963E-02
130.26106,-31.76556,1.273252E-02,5.164320E-02
130.26155,-44.71580,0.000000E+00,0.000000E+00
130.26182,-16.65696,1.797367E-02,4.901490E-02
130.26200,-10.45164,8.351084E-02,1.441228E-01
130.26320,-33.78904,9.311028E-03,2.878110E-02
130.26492,-24.88575,4.431193E-02,1.531155E-01
130.26565,-12.34022,4.368925E-02,8.795423E-02
130.26619,-31.09107,1.324372E-02,5.681035E-02
130.26749,-13.95900,2.980857E-02,6.762173E-02
130.26853,-20.16432,1.657712E-02,5.093476E-02
130.26890,-19.08513,1.255191E-02,3.950919E-02
130.26991,-34.46353,7.997085E-03,2.706393E-02
130.27017,-22.18779,4.798159E-02,1.638834E-01
130.27034,-23.13208,7.143231E-02,2.476988E-01
130.27078,-28.93270,1.529053E-02,4.894725E-02
130.27129,-10.58654,7.857333E-02,1.359502E-01
130.27255,-15.44288,2.131371E-02,5.219224E-02
130.27329,-37.56619,3.386413E-03,1.484864E-02
130.27417,-30.41658,1.440196E-02,5.578165E-02
130.27574,-21.24350,3.207128E-02,1.223742E-01
130.27633,-24.07636,3.823072E-02,1.372315E-01
130.27667,-12.47512,4.228329E-02,8.706208E-02
130.27677,-18.00594,1.448484E-02,4.214547E-02
130.27686,-16.79186,1.765533E-02,4.818422E-02
130.27956,-26.63943,3.656697E-02,1.209529E-01
130.28000,-14.09389,2.902940E-02,6.840093E-02
130.28072,-10.72144,7.494156E-02,1.295242E-01
130.28156,-27.44882,2.142987E-02,7.908199E-02
130.28180,-25.83004,5.108732E-02,1.969365E-01
130.28497,-29.74209,1.506295E-02,5.097125E-02
130.28630,-19.22003,1.193994E-02,3.871676E-02
130.28645,-15.57778,2.060130E-02,5.051838E-02
130.28699,-20.29921,1.749589E-02,5.369325E-02
130.28782,-12.61001,4.122710E-02,8.582177E-02
130.28787,-28.25821,1.697388E-02,5.337264E-02
130.28823,-25.02065,5.198062E-02,1.762753E-01
130.29027,-10.85634,7.087674E-02,1.230784E-01
130.29067,-22.32269,4.679757E-02,1.523862E-01
130.29075,-32.57495,1.189034E-02,4.683776E-02
130.29181,-23.26697,7.046889E-02,2.479146E-01
130.29205,-16.92676,1.730068E-02,4.755538E-02
130.29216,-31.90046,1.263532E-02,5.016606E-02
130.29228,-33.24944,1.046812E-02,3.888995E-02
130.29265,-14.22879,2.858617E-02,6.867149E-02
130.29313,-18.14084,1.328274E-02,4.192688E-02
130.29529,-21.37840,3.287771E-02,1.248673E-01
130.29649,-31.22597,1.314209E-02,5.639105E-02
130.29682,-33.92394,8.840499E-03,2.809684E-02
130.29741,-38.24068,2.051880E-03,1.072578E-02
130.29856,-29.06760,1.518389E-02,4.927037E-02
130.29879,-24.21126,3.616862E-02,1.301842E-01
130.29910,-12.74491,3.987375E-02,8.465102E-02
130.29994,-10.99123,6.667089E-02,1.179616E-01
130.30049,-15.71267,1.989308E-02,5.002405E-02
130.30368,-30.55148,1.411335E-02,5.674826E-02
130.30385,-19.35493,1.190665E-02,3.897752E-02
130.30440,-34.59843,7.883118E-03,2.712731E-02
130.30478,-26.77433,3.490861E-02,1.073575E-01
130.30542,-14.36369,2.786582E-02,7.302804E-02
130.30560,-20.43411,1.812033E-02,5.442268E-02
130.30614,-25.96494,4.764612E-02,1.893703E-01
130.30738,-17.06166,1.682984E-02,4.705667E-02
130.30768,-27.58372,2.062665E-02,6.763333E-02
130.30962,-18.27574,1.296997E-02,4.185681E-02
130.30975,-11.12613,6.325394E-02,1.134929E-01
130.31050,-12.87981,3.836166E-02,8.271403E-02
130.31133,-22.45759,4.670425E-02,1.459628E-01
130.31170,-25.15555,5.861176E-02,1.947689E-01
130.31345,-23.40187,6.840740E-02,2.456735E-01
130.31371,-29.87699,1.503338E-02,5.192422E-02
130.31467,-15.84757,1.955545E-02,4.747786E-02
130.31491,-28.39311,1.657590E-02,5.235832E-02
130.31500,-21.51330,3.309214E-02,1.249719E-01
130.31834,-14.49859,2.715073E-02,7.294139E-02
130.31968,-11.26103,6.040732E-02,1.082478E-01
130.32142,-24.34616,3.597175E-02,1.284728E-01
130.32154,-19.48982,1.191964E-02,3.935712E-02
130.32204,-13.01471,3.667681E-02,7.941565E-02
130.32284,-17.19655,1.614571E-02,4.591860E-02
130.32288,-32.70985,1.170065E-02,4.632129E-02
130.32347,-32.03536,1.250062E-02,4.903425E-02
130.32437,-20.56901,1.927634E-02,5.935401E-02
130.32526,-33.38434,1.013012E-02,3.633318E-02
130.32627,-18.41064,1.283149E-02,4.135164E-02
130.32653,-29.20250,1.511846E-02,4.954424E-02
130.32699,-31.36087,1.304155E-02,5.578758E-02
130.32898,-15.98247,1.882126E-02,4.730478E-02
130.32974,-11.39593,5.780870E-02,1.029310E-01
130.33013,-47.41376,0.000000E+00,0.000000E+00
130.33017,-26.90923,3.029964E-02,9.393994E-02
130.33065,-34.05883,8.549720E-03,2.766254E-02
130.33065,-26.09984,4.420573E-02,1.612182E-01
130.33138,-14.63349,2.621806E-02,7.274615E-02
130.33215,-22.59248,4.944310E-02,1.533517E-01
130.33339,-30.68638,1.385642E-02,5.707666E-02
130.33371,-13.14961,3.519667E-02,7.722635E-02
130.33398,-27.71862,1.962175E-02,6.332794E-02
130.33486,-21.64820,3.660675E-02,1.339452E-01
130.33525,-23.53677,6.306299E-02,2.388264E-01
130.33535,-25.29045,6.160165E-02,2.025318E-01
130.33845,-17.33145,1.546130E-02,4.420735E-02
130.33938,-19.62472,1.210160E-02,3.985861E-02
130.33992,-11.53083,5.559089E-02,9.867149E-02
130.34213,-28.52801,1.640520E-02,5.093779E-02
130.34263,-30.01189,1.497521E-02,5.301410E-02
130.34305,-18.54554,1.272236E-02,4.124938E-02
130.34329,-20.70391,2.034766E-02,5.959627E-02
130.34343,-16.11737,1.842636E-02,4.723785E-02
130.34422,-24.48106,3.582198E-02,1.273062E-01
130.34456,-14.76839,2.515962E-02,7.113040E-02
130.34551,-13.28451,3.390562E-02,7.323644E-02
130.34892,-46.46947,0.000000E+00,0.000000E+00
130.35024,-11.66573,5.374103E-02,9.510951E-02
130.35313,-22.72738,5.605054E-02,1.792695E-01
130.35420,-17.46635,1.486898E-02,4.352623E-02
130.35469,-29.33740,1.510481E-02,4.970866E-02
130.35487,-21.78309,3.901572E-02,1.366251E-01
130.35499,-32.17026,1.230886E-02,4.816594E-02
130.35523,-32.84475,1.145284E-02,4.561632E-02
130.35534,-26.23474,4.337580E-02,1.535970E-01
130.35575,-27.04413,2.775720E-02,9.369563E-02
130.35721,-23.67167,5.277637E-02,2.066734E-01
130.35737,-19.75962,1.249322E-02,4.049649E-02
130.35744,-13.41940,3.283491E-02,7.096758E-02
130.35769,-31.49577,1.294220E-02,5.480310E-02
130.35788,-14.90328,2.448831E-02,6.932238E-02
130.35802,-16.25227,1.802295E-02,4.682087E-02
130.35846,-33.51924,9.828267E-03,3.265627E-02
130.35917,-25.42535,5.926635E-02,1.987496E-01
130.35998,-18.68043,1.263323E-02,4.121421E-02
130.36046,-27.85352,1.856225E-02,5.934739E-02
130.36068,-11.80062,5.102952E-02,9.210663E-02
130.36235,-20.83881,2.282816E-02,6.609584E-02
130.36329,-30.82128,1.364283E-02,5.721039E-02
130.36472,-34.19373,8.354825E-03,2.745472E-02
130.36719,-24.61596,3.593810E-02,1.266121E-01
130.36951,-13.55430,3.183774E-02,6.838616E-02
130.36953,-28.66290,1.602808E-02,4.997356E-02
130.37009,-17.60125,1.431826E-02,4.245942E-02
130.37125,-11.93552,4.842896E-02,8.993333E-02
130.37133,-15.03818,2.370180E-02,6.696716E-02
130.37176,-30.14679,1.479305E-02,5.416320E-02
130.37186,-10.04695,1.044310E-01,1.831998E-01
130.37275,-16.38716,1.760473E-02,4.683032E-02
130.37406,-34.86822,7.786762E-03,2.687354E-02
130.37427,-22.86228,6.579540E-02,2.198656E-01
130.37504,-21.91799,4.024402E-02,1.373687E-01
130.37551,-19.89452,1.311334E-02,4.217629E-02
130.37706,-18.81533,1.237583E-02,4.081805E-02
130.37933,-23.80657,4.298944E-02,1.524161E-01
130.38021,-26.36963,4.130046E-02,1.539074E-01
130.38076,-42.42253,0.000000E+00,0.000000E+00
130.38084,-10.18185,9.504210E-02,1.670656E-01
130.38151,-27.17902,2.670923E-02,9.309476E-02
130.38157,-20.97370,2.483525E-02,6.761695E-02
130.38170,-13.68920,3.085013E-02,6.636258E-02
130.38195,-12.07042,4.628889E-02,8.813559E-02
130.38305,-29.47229,1.508405E-02,4.990345E-02
130.38317,-25.56024,5.427306E-02,1.982211E-01
130.38492,-15.17308,2.268970E-02,6.405757E-02
130.38612,-17.73615,1.422049E-02,4.251958E-02
130.38672,-32.30516,1.221139E-02,4.759467E-02
130.38713,-27.98841,1.847187E-02,5.669191E-02
130.38718,-43.50171,0.000000E+00,0.000000E+00
130.38762,-16.52206,1.728430E-02,4.741779E-02
130.38780,-32.97965,1.115202E-02,4.335573E-02
130.38860,-31.63067,1.282688E-02,5.329689E-02
130.38994,-10.31674,8.827763E-02,1.549492E-01
130.39032,-24.75086,4.018999E-02,1.266542E-01
130.39188,-33.65414,9.514810E-03,3.027590E-02
130.39278,-12.20532,4.467785E-02,8.683307E-02
130.39340,-30.95617,1.347576E-02,5.694107E-02
130.39380,-20.02942,1.411392E-02,4.701619E-02
130.39403,-13.82410,3.005316E-02,6.498151E-02
130.39428,-18.95023,1.223381E-02,3.841795E-02
130.39537,-22.05289,4.082081E-02,1.375208E-01
130.39557,-22.99718,7.176219E-02,2.462037E-01
130.39713,-28.79780,1.563054E-02,4.901543E-02
130.39776,-39.72456,3.515206E-04,3.985954E-03
130.39864,-15.30798,2.161810E-02,5.410066E-02
130.39901,-34.32863,8.118991E-03,2.739695E-02
130.39917,-10.45164,8.234554E-02,1.428387E-01
130.40095,-21.10860,2.680076E-02,7.294314E-02
130.40108,-30.28168,1.468771E-02,5.536664E-02
130.40162,-23.94147,4.123912E-02,1.447917E-01
130.40230,-17.87105,1.457030E-02,4.209153E-02
130.40262,-16.65696,1.716355E-02,4.748735E-02
130.40374,-12.34022,4.320864E-02,8.648959E-02
130.40525,-26.50453,4.128328E-02,1.460215E-01
130.40649,-13.95900,2.914155E-02,6.554478E-02
130.40733,-25.69514,5.353723E-02,1.978848E-01
130.40745,-27.31392,2.415030E-02,8.998956E-02
130.40853,-10.58654,7.772275E-02,1.341345E-01
130.41160,-29.60719,1.506307E-02,5.039365E-02
130.41165,-19.08513,1.234977E-02,3.852559E-02
130.41223,-20.16432,1.546876E-02,4.901491E-02
130.41250,-15.44288,2.074506E-02,4.970960E-02
130.41362,-24.88575,4.112628E-02,1.374150E-01
130.41398,-28.12331,1.790277E-02,5.492033E-02
130.41483,-12.47512,4.166256E-02,8.562915E-02
130.41586,-22.18779,4.160513E-02,1.376203E-01
130.41703,-23.13208,7.137182E-02,2.475843E-01
130.41777,-16.79186,1.674880E-02,4.713409E-02
130.41801,-10.72144,7.376233E-02,1.273541E-01
130.41862,-18.00594,1.358073E-02,4.192515E-02
130.41867,-32.44006,1.199098E-02,4.710469E-02
130.41908,-14.09389,2.842944E-02,6.485297E-02
130.41973,-31.76556,1.272492E-02,5.158372E-02
130.42048,-21.24350,2.836530E-02,9.804550E-02
130.42058,-33.11455,1.078246E-02,4.227693E-02
130.42372,-31.09107,1.334365E-02,5.648630E-02
130.42408,-24.07636,3.572756E-02,1.303312E-01
130.42492,-28.93270,1.534993E-02,4.920505E-02
130.42552,-33.78904,9.133231E-03,2.886267E-02
130.42605,-12.61001,4.073785E-02,8.531958E-02
130.42649,-15.57778,2.005940E-02,4.926923E-02
130.42762,-10.85634,6.948644E-02,1.211639E-01
130.42916,-19.22003,1.182890E-02,3.872643E-02
130.43047,-26.63943,3.802890E-02,1.298731E-01
130.43060,-30.41658,1.459292E-02,5.635800E-02
130.43082,-20.29921,1.693687E-02,5.241856E-02
130.43167,-25.83004,5.290148E-02,1.991502E-01
130.43181,-14.22879,2.777072E-02,6.534716E-02
130.43306,-16.92676,1.617786E-02,4.630507E-02
130.43321,-8.83286,2.891831E-01,5.435802E-01
130.43353,-34.46353,7.978182E-03,2.704406E-02
130.43357,-27.44882,2.212079E-02,8.249909E-02
130.43508,-18.14084,1.278342E-02,4.185484E-02
130.43650,-22.32269,4.229980E-02,1.429949E-01
130.43709,-25.02065,4.249165E-02,1.452689E-01
130.43736,-10.99123,6.562915E-02,1.159512E-01
130.43740,-12.74491,3.927911E-02,8.465696E-02
130.43865,-23.26697,7.041948E-02,2.477521E-01
130.44016,-21.37840,3.044279E-02,1.149662E-01
130.44034,-29.74209,1.503241E-02,5.138464E-02
130.44062,-15.71267,1.924066E-02,4.794201E-02
130.44102,-28.25821,1.701888E-02,5.363438E-02
130.44223,-44.17620,0.000000E+00,0.000000E+00
130.44468,-14.36369,2.712885E-02,6.861313E-02
130.44670,-24.21126,3.537450E-02,1.278606E-01
130.44683,-19.35493,1.182350E-02,3.902403E-02
130.44723,-11.12613,6.216398E-02,1.117744E-01
130.44849,-17.06166,1.564771E-02,4.530885E-02
130.44888,-12.87981,3.755557E-02,8.252163E-02
130.44914,-9.10266,2.073618E-01,3.797291E-01
130.44956,-20.43411,1.806922E-02,5.458771E-02
130.45083,-32.57495,1.184439E-02,4.677356E-02
130.45106,-31.90046,1.260498E-02,5.011395E-02
130.45169,-18.27574,1.271153E-02,4.180512E-02
130.45290,-29.06760,1.517631E-02,4.944951E-02
130.45359,-33.24944,1.040652E-02,3.815605E-02
130.45424,-31.22597,1.322615E-02,5.605842E-02
130.45489,-15.84757,1.872404E-02,4.554648E-02
130.45551,-46.73927,0.000000E+00,0.000000E+00
130.45587,-26.77433,3.636814E-02,1.204894E-01
130.45618,-25.96494,5.549221E-02,1.981409E-01
130.45722,-11.26103,5.929123E-02,1.059694E-01
130.45730,-22.45759,4.263213E-02,1.455840E-01
130.45767,-14.49859,2.640512E-02,7.108014E-02
130.45936,-6.67449,9.396202E-01,1.090000E+00
130.45939,-33.92394,8.737133E-03,2.798374E-02
130.45987,-27.58372,2.111733E-02,7.120325E-02
130.46000,-21.51330,3.204338E-02,1.202846E-01
130.46032,-30.55148,1.430138E-02,5.671729E-02
130.46044,-23.40187,6.787191E-02,2.301868E-01
130.46050,-13.01471,3.568539E-02,8.036389E-02
130.46074,-25.15555,4.657319E-02,1.690667E-01
130.46405,-17.19655,1.503689E-02,4.375397E-02
130.46464,-19.48982,1.182870E-02,3.943900E-02
130.46735,-11.39593,5.673668E-02,1.008223E-01
130.46825,-28.39311,1.674636E-02,5.259636E-02
130.46844,-18.41064,1.268918E-02,4.117276E-02
130.46845,-20.56901,1.922087E-02,5.835041E-02
130.46928,-29.87699,1.499229E-02,5.268479E-02
130.46930,-15.98247,1.820929E-02,4.517347E-02
130.46949,-24.34616,3.518871E-02,1.267164E-01
130.47080,-14.63349,2.570718E-02,6.888293E-02
130.47224,-13.14961,3.422972E-02,7.761064E-02
130.47398,-9.50735,1.495985E-01,2.682630E-01
130.47760,-11.53083,5.468933E-02,9.679913E-02
130.47826,-22.59248,4.372104E-02,1.454059E-01
130.47977,-17.33145,1.455509E-02,4.312218E-02
130.47999,-21.64820,3.271792E-02,1.226724E-01
130.48087,-26.09984,5.958119E-02,1.923006E-01
130.48107,-29.20250,1.511256E-02,4.958023E-02
130.48145,-26.90923,3.523561E-02,1.084804E-01
130.48239,-23.53677,5.902230E-02,2.012173E-01
130.48260,-32.03536,1.249422E-02,4.898192E-02
130.48260,-19.62472,1.185091E-02,3.996588E-02
130.48320,-32.70985,1.160247E-02,4.626534E-02
130.48385,-16.11737,1.763587E-02,4.461012E-02
130.48407,-14.76839,2.475777E-02,6.653769E-02
130.48412,-13.28451,3.300763E-02,7.265904E-02
130.48455,-25.29045,4.989720E-02,1.945208E-01
130.48496,-31.36087,1.311235E-02,5.554732E-02
130.48534,-18.54554,1.259142E-02,4.110916E-02
130.48636,-27.71862,1.970091E-02,6.527854E-02
130.48681,-33.38434,1.003071E-02,3.466137E-02
130.48750,-20.70391,2.020413E-02,5.942610E-02
130.48798,-11.66573,5.291525E-02,9.342189E-02
130.49025,-30.68638,1.403512E-02,5.696613E-02
130.49244,-24.48106,3.508569E-02,1.256240E-01
130.49348,-34.05883,8.488631E-03,2.760441E-02
130.49562,-17.46635,1.405011E-02,4.217769E-02
130.49567,-28.52801,1.643928E-02,5.112050E-02
130.49613,-13.41940,3.201288E-02,6.928618E-02
130.49747,-14.90328,2.403819E-02,6.607775E-02
130.49834,-38.91517,1.143822E-03,7.615189E-03
130.49842,-30.01189,1.494127E-02,5.405045E-02
130.49849,-11.80062,4.988330E-02,9.100992E-02
130.49854,-16.25227,1.730398E-02,4.430339E-02
130.49939,-22.72738,4.887646E-02,1.561946E-01
130.50014,-21.78309,3.438165E-02,1.253861E-01
130.50071,-19.75962,1.219337E-02,4.057747E-02
130.50238,-18.68043,1.229584E-02,4.110171E-02
130.50326,-34.73333,7.796750E-03,2.689387E-02
130.50450,-23.67167,5.048388E-02,1.752598E-01
130.50573,-26.23474,5.902132E-02,1.821522E-01
130.50669,-20.83881,2.202656E-02,6.644108E-02
130.50721,-27.04413,3.031166E-02,9.381872E-02
130.50827,-13.55430,3.109318E-02,6.605047E-02
130.50854,-25.42535,5.260026E-02,1.980555E-01
130.50886,-10.04695,1.021502E-01,1.795194E-01
130.50913,-38.37558,1.939961E-03,1.072716E-02
130.50913,-11.93552,4.748762E-02,8.888863E-02
130.50944,-29.33740,1.508839E-02,4.959092E-02
130.51101,-15.03818,2.325220E-02,6.398157E-02
130.51161,-17.60125,1.349353E-02,4.191429E-02
130.51304,-27.85352,1.879493E-02,5.933969E-02
130.51336,-16.38716,1.674450E-02,4.441001E-02
130.51436,-32.17026,1.229961E-02,4.812715E-02
130.51557,-24.61596,3.510722E-02,1.252308E-01
130.51580,-32.84475,1.135567E-02,4.519374E-02
130.51590,-31.49577,1.299480E-02,5.494671E-02
130.51789,-10.18185,9.330602E-02,1.644740E-01
130.51897,-19.89452,1.269930E-02,4.186073E-02
130.51957,-18.81533,1.208395E-02,3.979336E-02
130.51990,-12.07042,4.561621E-02,8.709913E-02
130.52026,-33.51924,9.804510E-03,3.216615E-02
130.52038,-30.82128,1.381717E-02,5.705972E-02
130.52045,-21.91799,3.709488E-02,1.361090E-01
130.52054,-13.68920,3.030162E-02,6.370908E-02
130.52067,-22.86228,5.522111E-02,1.801504E-01
130.52327,-28.66290,1.609278E-02,5.014961E-02
130.52469,-15.17308,2.216972E-02,6.027626E-02
