# mean, investigation_time=50.0
lon,lat,PGA-0.1,PGA-0.0952,PGA-0.02
109.69749,-39.31987,0.000000E+00,0.000000E+00,1.700562E-03
109.70067,-15.71267,1.526463E-02,1.577020E-02,3.655940E-02
109.70433,-39.99436,0.000000E+00,0.000000E+00,7.669221E-04
109.70815,-17.73615,9.268782E-03,9.649033E-03,2.339772E-02
109.71200,-18.68043,8.176761E-03,8.501298E-03,2.209668E-02
109.71609,-19.62472,4.828976E-03,5.092507E-03,2.103419E-02
109.72042,-20.56901,4.729515E-03,4.994574E-03,2.212126E-02
109.72500,-21.51330,4.655148E-03,4.943753E-03,2.720132E-02
109.72984,-22.45759,5.408939E-03,5.733954E-03,2.902035E-02
109.73495,-23.40187,6.970851E-03,7.324782E-03,3.008494E-02
109.74033,-24.34616,8.967685E-03,9.381708E-03,3.236395E-02
109.74557,-43.63661,0.000000E+00,0.000000E+00,0.000000E+00
109.75108,-26.09984,9.463445E-03,9.893644E-03,3.362005E-02
109.75730,-27.04413,8.113548E-03,8.512715E-03,3.289091E-02
109.76291,-44.98559,0.000000E+00,0.000000E+00,0.000000E+00
109.76968,-28.79780,4.427167E-03,4.730103E-03,2.680271E-02
109.77579,-45.92988,0.000000E+00,0.000000E+00,0.000000E+00
109.78542,-30.82128,2.465111E-03,2.703325E-03,1.734108E-02
109.79683,-32.17026,3.594740E-03,3.822492E-03,1.817333E-02
109.80903,-33.51924,7.164146E-03,7.599630E-03,3.498286E-02
109.81514,-6.80939,7.722733E-02,7.931506E-02,1.652012E-01
