#,,,,"generated_by='OpenQuake engine 3.13.0', start_date='2022-02-24T10:14:10', checksum=2573671671, kind='mean', investigation_time=50.0"
lon,lat,PGA-0.02,PGA-0.05,PGA-0.1
146.84392,-43.36551,3.777775E-02,1.984405E-02,1.134497E-02
146.89392,-43.36551,3.610001E-02,1.894700E-02,1.080501E-02
146.94392,-43.36551,3.709545E-02,1.950490E-02,1.114540E-02
146.99392,-43.36551,3.679520E-02,1.934660E-02,1.104676E-02
147.04392,-43.36551,3.652615E-02,1.919492E-02,1.094863E-02
147.19392,-43.36551,3.584770E-02,1.874312E-02,1.065687E-02
147.24392,-43.36551,3.564985E-02,1.859799E-02,1.055824E-02
147.29392,-43.36551,3.545830E-02,1.845241E-02,1.045796E-02
145.99392,-43.31551,4.206721E-02,2.200786E-02,1.255124E-02
146.04392,-43.31551,4.394861E-02,2.302546E-02,1.317857E-02
146.09392,-43.31551,4.188394E-02,2.189777E-02,1.250082E-02
146.14392,-43.31551,4.175733E-02,2.182713E-02,1.246434E-02
146.19392,-43.31551,4.161563E-02,2.174730E-02,1.242090E-02
146.24392,-43.31551,4.998383E-02,2.627782E-02,1.500049E-02
146.29392,-43.31551,4.128372E-02,2.156076E-02,1.231394E-02
146.34392,-43.31551,4.953530E-02,2.602819E-02,1.486495E-02
146.39392,-43.31551,4.089242E-02,2.133603E-02,1.218113E-02
146.44392,-43.31551,4.066863E-02,2.120706E-02,1.210549E-02
146.49392,-43.31551,4.041313E-02,2.106686E-02,1.202461E-02
146.54392,-43.31551,4.011295E-02,2.091247E-02,1.193818E-02
146.59392,-43.31551,3.977694E-02,2.074680E-02,1.184753E-02
146.64392,-43.31551,3.807167E-02,1.982913E-02,1.129109E-02
146.69392,-43.31551,3.767409E-02,1.965460E-02,1.119846E-02
146.74392,-43.31551,3.723749E-02,1.947616E-02,1.110375E-02
146.79392,-43.31551,3.813720E-02,2.001869E-02,1.145715E-02
146.84392,-43.31551,3.775064E-02,1.983701E-02,1.135627E-02
146.89392,-43.31551,3.605453E-02,1.893651E-02,1.081517E-02
146.94392,-43.31551,3.704020E-02,1.949250E-02,1.115534E-02
146.99392,-43.31551,3.542950E-02,1.859531E-02,1.062396E-02
147.24392,-43.31551,3.556588E-02,1.857439E-02,1.056518E-02
147.29392,-43.31551,4.277816E-02,2.238380E-02,1.273773E-02
145.84392,-43.26551,4.233117E-02,2.212266E-02,1.259444E-02
145.99392,-43.26551,4.212920E-02,2.202201E-02,1.257306E-02
