EVENT,GAID,LON,LAT,DEP,OMAG,OMAG_TYPE,MB,BRUNE_MAG,BRUNE_MAG_STD,STRESS_DROP,LOG_STRESS_DROP_STD,CORN_FREQ,CORN_FREQ_STD,NRECS,FMIN,FMAX,QUALITY,CLUSTER
2024-08-18T18:33:40.605000Z,ga2024qhpydc,117.639,-31.298,2,4.12799282,MLa,nan,4.029040843,0.215416481,3.500919841,0.517376458,2.505452103,1.715669713,130,0.8,12,1,1
2024-08-23T02:01:58.180000Z,ga2024qpnryi,150.869,-32.347,2,4.70225331,Mw,5.14686426,5.064394536,0.177078099,0.893626484,0.371288176,0.482540622,0.189576205,49,0.04,12,1,10
2024-08-24T06:31:37.463000Z,ga2024qrsjee,150.869,-32.347,2,4.47702767,Mw,nan,4.874684314,0.174195173,0.651083379,0.403807985,0.540193288,0.243615983,33,0.04,12,1,10
2024-09-06T19:58:32.652000Z,ga2024rqpnyt,150.869,-32.347,2,4.45770589,Mw,nan,4.781071598,0.254152577,1.069778006,0.482564831,0.709972009,0.418098296,35,0.3,10,1,10
2024-09-08T13:56:05.598000Z,ga2024rtuyxc,145.7339325,-36.86780167,5,3.54679846,MLa,nan,3.420475292,0.069851236,0.633262443,0.330314595,2.855196934,0.913216484,11,1,12,1,5
2024-09-09T10:41:50.163000Z,ga2024rvkgwm,121.20961,-30.7041893,5,3.76805046,MLa,nan,4.03393716,0.277832426,0.312362216,0.509596979,1.113260302,0.92026669,16,0.5,12,1,11
2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.46655655,3.55755196,MLa,nan,3.534173589,0.175301643,1.600175712,0.503334179,3.411784309,2.601973892,20,0.7,12,1,7
2024-10-08T08:31:28.767000Z,ga2024twlzxn,146.3475494,-43.7817688,10,4.0448399,MLa,nan,4.079401994,0.030911499,9.844840805,0.406242587,3.337190814,1.571366679,4,0.6,12,1,5
2024-10-20T23:27:24.429000Z,ga2024utqkrj,136.0754852,-28.4962635,9.33562756,4.05313353,MLa,nan,3.872820701,0.225373277,0.565042397,0.401923262,1.632910815,1.013753605,10,0.7,12,1,0
2024-11-12T01:12:56.570000Z,ga2024widwze,150.869,-32.347,2,4.13961818,MLa,nan,4.196023502,0.240155624,1.414486512,0.454597739,1.528270828,0.958720477,32,0.8,12,1,10
2024-11-14T02:45:31.770000Z,ga2024wlyktc,115.0707474,-35.27514267,10,4.01974296,MLa,nan,4.180319414,0.183944019,0.579845301,0.29517489,1.155997277,0.462396818,11,0.7,10,1,1
2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10,4.00986122,MLa,nan,4.092074616,0.152600231,5.899950997,0.419710582,2.772838853,1.239373469,25,0.5,12,1,0
2025-01-07T03:22:31.736000Z,ga2025alhbvf,125.2002029,-11.34694672,10,4.37705616,MLa,nan,4.176209002,0.138306061,26.77835173,0.647872415,4.167119134,3.223199817,12,0.8,12,1,3
2025-01-11T02:52:44.841000Z,ga2025asozrs,138.71,-32.02,10,4.47363158,Mw,nan,4.801970339,0.173798691,5.625203664,0.335061267,1.205239579,0.749570222,24,0.15,10,1,7
2025-01-19T03:12:13.349000Z,ga2025bhhlmw,117.0794144,-31.63218498,5,3.72898535,MLa,nan,3.473181391,0.09695163,8.482353183,0.436434895,6.381565423,1.675144844,9,1.2,12,1,1
2025-01-23T23:01:17.250000Z,ga2025bqdtqo,115.4485779,-19.46229744,10,4.62040648,MLa,nan,4.162800154,0.11465683,16.58427752,0.513118917,3.607263876,1.427298291,11,0.7,12,1,8
2025-01-25T18:11:29.273000Z,ga2025btlpry,117.0932007,-31.69228935,5.83132887,3.53798513,MLa,nan,3.483754812,0.140281942,1.197297386,0.707648766,3.282482424,2.545563796,8,1.2,8,1,1
2025-02-08T18:48:48.882000Z,ga2025ctfaek,138.7393494,-32.06616592,4.49898243,4.10975813,MLa,nan,4.041469691,0.114625166,5.481198301,0.302428579,2.867936052,0.802675729,22,0.7,9,1,7
2025-03-01T11:31:32.646000Z,ga2025efetvw,146.782135,-19.40003777,7.80934191,4.41124109,MLa,nan,4.211723749,0.11563349,3.317186717,0.470062902,1.994070776,1.014176972,10,0.8,12,1,6
2025-04-04T01:33:38.867000Z,ga2025govqpg,147.2058258,-35.94203568,9.79779053,3.6571378,MLa,nan,3.574066701,0.154441149,0.974962878,0.44461367,2.762539397,1.313776411,37,0.05,12,1,2
2025-04-22T16:55:02.590000Z,ga2025hxbgjh,151.088,-32.685,2,4.59603067,Mw,4.88106783,5.242398329,0.211727576,0.535981494,0.386182373,0.331535398,0.178793387,91,0.07,10,1,10
2025-05-23T16:36:13.357000Z,ga2025kbycte,147.3508453,-30.821661,10,5.26406982,MLa,nan,5.179557365,0.235427433,2.115020893,0.443846388,0.563212142,0.36061924,93,0.03,12,1,2
2025-05-28T04:53:53.513000Z,ga2025kkfmpz,150.728775,-34.15340424,2.64382505,3.57258581,MLa,nan,4.026543736,0.299520572,0.232445025,0.421481049,1.017452214,0.941200003,35,0.05,12,1,2
2025-07-29T18:01:33.012000Z,ga2025ovapyo,117.6552887,-31.27584267,1.85971153,4.73464121,MLa,nan,4.98246803,0.291820105,0.430383234,0.363484729,0.415652347,0.326723319,12,0.07,10,1,1
2025-08-15T23:49:25.842000Z,ga2025qarmrq,152.1924744,-26.25858688,10,5.56685417,MLa,5.3,5.23179145,0.128962713,4.040140997,0.475681363,0.658034888,0.344844343,56,0.05,12,1,10
2025-08-18T11:43:53.373000Z,ga2025qfgqdm,125.8585053,-12.47460651,10,4.71655664,MLa,nan,4.621316428,0.162349057,8.582970939,0.481380815,1.708310475,0.994045604,30,0.6,8,1,3
2025-09-07T11:23:40.449000Z,ga2025rpymik,117.1889191,-30.66356277,3.73423862,3.81004403,MLa,nan,3.644489122,0.093784887,1.755327589,0.447364708,3.09899329,1.196296612,12,1,8,1,1
2025-09-15T13:05:09.742000Z,ga2025setorr,147.3789368,-30.82164764,25.03334999,3.81970806,MLa,nan,3.838323037,0.214412249,0.70487198,0.289662558,1.829030866,0.683693723,32,0.8,6,1,2
2025-09-15T16:22:51.025000Z,ga2025sfafdb,150.8545837,-32.34211349,5,3.68788596,MLa,nan,4.104957262,0.311257471,0.329908237,0.376005554,1.044715952,0.669306983,34,0.3,12,1,10
2025-09-21T06:00:22.417000Z,ga2025spfyeo,122.382637,-13.56806564,10,3.66689571,MLa,nan,3.878456422,0.116693556,1.556388897,0.416782363,2.274173708,1.257185979,11,0.05,12,1,3
2025-09-21T07:34:46.676000Z,ga2025spjbkt,122.3980713,-13.70288944,10,4.44952492,MLa,nan,4.507873554,0.145545947,5.695081626,0.343555503,1.697887893,0.78349465,11,0.4,12,1,3
2025-09-24T20:38:41.211000Z,ga2025svwfnh,146.1480713,-42.89725113,27.80903435,4.08926388,MLa,nan,4.048084043,0.111190918,7.87269577,0.453852644,3.211280724,1.21428046,14,0.7,10,1,5
