MAG,DIST,WA_AMP
5.35,309.8,42.2725970863615
5.05,599.1,4.1560843074268305
2.55,10.5,2.7593412277164955
4.15,162.4,9.16417116655269
3.50,37.9,6.592331383070122
4.15,20.3,112.14034635183424
4.45,592.1,0.8416440958919422
4.60,98.7,29.191473903255563
4.10,32.1,46.28820451049591
2.55,89.1,0.07339478948745833
2.05,17.5,0.22352894668317924
3.70,382.0,0.2075286694685967
4.75,108.1,42.151833232266945
4.70,579.0,1.784629057159367
4.65,538.3,1.7342665660466619
5.40,468.1,15.07939583101159
4.65,512.1,1.848587879108827
3.10,229.5,0.1494077938879681
3.90,343.2,0.5494171693178037
4.15,524.6,0.40426170735837164
5.05,263.2,30.442833528580323
5.30,44.5,426.7872816146369
4.25,552.9,0.5127320577144302
5.15,585.0,5.461615186031642
3.00,139.9,0.28169573674805654
4.40,399.9,1.647673738949187
4.00,226.7,2.561684731368493
4.20,469.9,0.5865318042366345
5.35,585.4,8.545007766158768
3.95,16.0,85.44389899080328
3.70,111.6,2.588033448720158
4.45,44.4,63.05894642289146
3.85,290.5,0.7471028010918007
5.35,261.4,63.46734648556937
4.10,362.9,0.8793558488091955
5.10,167.9,100.85304431866227
4.20,256.3,3.146840774248551
5.05,274.7,27.57901152809103
3.00,177.4,0.22225786995134322
4.00,258.9,1.7078203996525978
4.75,577.6,2.051083714135704
3.85,111.8,3.9956334651644747
5.05,111.1,83.82779172860732
4.00,307.5,1.019130586654192
2.70,71.5,0.16564292885129916
2.60,101.4,0.08357469130732643
5.50,370.2,36.35954768986039
4.90,83.9,63.89454774703028
5.25,267.4,47.9465639216537
5.00,442.3,6.514313610998649
3.90,179.3,3.58444111223198
4.45,30.6,116.8326988731119
2.75,39.5,0.6294539651545821
4.70,229.5,16.458514313827553
3.95,379.5,0.47558838224697497
4.75,26.5,312.56810853796844
4.75,124.9,42.47839397626068
3.45,155.1,1.1681540013696001
4.35,367.5,1.8248680567514977
4.50,586.7,0.9890204229780291
3.70,159.1,2.521997690543042
2.65,37.7,0.47892641265230806
4.95,318.5,14.800171347850824
4.20,52.8,24.270289879298957
5.15,455.4,8.700182118513512
4.55,333.6,4.353209950641475
2.95,150.6,0.23420539733496323
2.55,195.9,0.03778042889875294
5.30,461.2,12.188747255020354
4.20,599.8,0.38410091748788316
4.55,44.3,80.60540651318493
3.65,72.9,3.095076240940378
2.05,81.6,0.015483974614205127
4.85,4.9,3107.7213829918314
2.75,72.8,0.1913171245420258
4.40,192.2,11.973731513807614
5.50,69.8,287.5049582968846
5.30,590.1,7.491541566273765
4.35,35.6,71.1335293226868
3.40,24.9,10.982831982845605
4.95,498.1,4.265849104577886
5.15,19.0,1162.3510385912898
4.65,279.9,9.109550868351471
4.35,25.0,129.89190476530504
5.25,298.7,36.75575078454226
3.70,226.6,1.0499573097337485
4.50,263.3,6.8358787041951
3.35,253.3,0.24961764816083906
5.05,416.1,8.935641850364009
4.50,496.9,1.2480121471075092
4.15,44.1,29.31258612741717
2.00,41.0,0.04618342940959876
2.50,119.5,0.057256560409569605
4.05,473.9,0.36160198906871294
5.45,247.8,88.11042932241233
2.85,65.6,0.3181307185628965
2.70,45.9,0.36826262216931666
5.20,95.7,113.08977509990804
4.70,577.3,1.794391314470507
4.80,520.8,2.7211948017270213
3.55,227.5,0.6518060712193448
4.95,22.0,620.2432601542849
4.05,231.7,2.7760871340885456
4.90,393.1,7.184455726433228
4.65,562.7,1.6235786993795371
3.75,244.6,0.9685820137135975
4.25,450.9,0.7584378141143158
5.10,561.5,5.195462230343161
4.55,547.7,1.2732098129802922
4.75,270.8,12.957707224128166
4.45,555.3,0.9336318854033364
3.45,242.9,0.3914080406427065
4.40,114.1,17.786790162717026
3.45,74.6,1.6557905451584134
5.45,22.8,1800.1110862637793
4.85,365.6,7.7548009966118245
3.95,173.1,4.613169139616028
4.70,90.2,36.851080800628274
5.15,514.6,6.817141656079093
3.65,297.7,0.3719315761644974
5.45,598.5,10.2439415699023
2.30,0.6,42.63752440976674
4.45,196.5,12.898181923882698
3.20,186.0,0.36408304596732377
3.05,106.8,0.35753268096400703
4.90,322.4,12.664901849141659
4.40,284.3,4.278267475797533
4.75,566.4,2.119709413192018
5.30,148.2,159.15978223324285
4.80,23.9,390.3774705904313
5.25,463.5,10.698514637058182
2.65,90.8,0.10046940032127821
4.75,231.2,18.44000016305477
4.10,575.4,0.30155640905879294
3.45,219.2,0.5357937069517501
4.50,28.9,146.1866547446144
3.95,19.1,72.33375488955615
4.20,213.6,5.3248623409891325
3.35,255.2,0.24320592236757624
4.00,356.4,0.6791383139982741
3.95,195.9,3.266413791791733
3.80,94.1,3.4989681961604844
3.60,257.3,0.5234006879378501
4.10,307.9,1.3966927093447001
3.55,197.2,0.9696859200005481
