EV,MW,DIST,WA_AMP
123,4.05,498.4,0.233362863409
123,4.05,216.0,5.24834094375
123,4.05,35.5,31.1135389985
123,4.05,123.3,11.4119039442
123,4.05,166.6,11.163947217
123,4.05,227.7,3.62900008251
123,4.05,446.6,0.256308714523
123,4.05,74.2,10.7268481547
123,4.05,339.7,0.574184799459
123,4.05,378.7,0.683483082066
123,4.05,203.1,2.61679031721
123,4.05,477.6,0.127098085731
123,4.05,372.6,0.983663693937
123,4.05,43.3,70.823696075
123,4.05,233.4,2.77132364659
123,4.05,34.6,60.2498221507
124,4.05,181.8,4.52952955721
124,4.05,182.3,6.91348329742
124,4.05,203.8,3.97828141833
124,4.05,131.3,9.61679452745
124,4.05,346.5,0.54854247364
124,4.05,66.2,8.81045118352
124,4.05,152.7,6.10300395904
124,4.05,99.4,8.22022378351
124,4.05,128.0,7.87334484123
124,4.05,132.1,11.1193853899
124,4.05,51.7,16.6503578632
124,4.05,65.6,12.0338902938
124,4.05,215.1,2.03972090557
124,4.05,102.3,2.90596601496
124,4.05,137.0,14.5532775418
125,4.05,147.8,7.99042343006
125,4.05,66.5,13.2235529521
125,4.05,257.5,4.00347135668
125,4.05,49.7,30.0829353457
125,4.05,111.7,7.56576833507
125,4.05,484.0,0.519469902705
125,4.05,64.7,26.434251983
125,4.05,86.6,16.954498773
125,4.05,224.8,2.70376643728
125,4.05,42.5,9.1516712047
125,4.05,33.4,33.3269776972
125,4.05,21.7,167.854252838
125,4.05,41.1,45.3234591442
125,4.05,159.2,7.55454654666
125,4.05,382.5,1.43537626726
125,4.05,442.8,0.569030152696
125,4.05,141.7,5.53574952136
125,4.05,391.3,1.98713651793
125,4.05,173.7,6.75848900082
125,4.05,397.2,0.197700818425
125,4.05,74.3,4.74752770004
125,4.05,122.6,5.53424061635
125,4.05,50.4,18.0001595909
125,4.05,237.0,3.3210716671
125,4.05,265.6,1.06457990448
125,4.05,255.5,1.58600628942
126,4.1,608.8,0.232481512601
126,4.1,81.9,5.84675182977
126,4.1,147.1,8.52584918404
126,4.1,142.6,12.4772846666
126,4.1,53.1,38.4328308113
126,4.1,22.5,203.985990133
126,4.1,84.8,8.54119242535
126,4.1,331.9,0.674833911024
126,4.1,132.9,13.2417513263
126,4.1,165.4,11.5937642948
126,4.1,224.5,6.88931791431
126,4.1,132.2,3.86701223401
126,4.1,71.3,10.1667158737
126,4.1,193.1,14.5072441445
126,4.1,754.6,0.528759965314
127,4.1,306.8,1.08880681599
127,4.1,264.5,0.890434745987
127,4.1,479.9,0.636497294844
127,4.1,92.3,4.38531671227
127,4.1,368.0,1.84679475827
127,4.1,239.9,3.31887596705
127,4.1,111.4,5.93882137175
127,4.1,146.9,12.1256181012
127,4.1,157.8,3.13637411687
127,4.1,73.1,5.18782491471
127,4.1,173.9,1.80508713732
127,4.1,70.6,15.3452299684
127,4.1,50.9,6.53236788714
127,4.1,301.3,1.33826505775
127,4.1,249.1,1.62404726897
127,4.1,344.6,0.600954996425
127,4.1,155.7,9.93187752918
127,4.1,119.9,2.82477443415
127,4.1,444.6,0.546474326123
127,4.1,144.3,13.1912511032
128,4.1,613.0,0.347871225681
128,4.1,501.3,0.580737696813
128,4.1,24.5,48.9690007989
128,4.1,221.6,2.23527025863
128,4.1,280.5,1.52967889674
128,4.1,48.3,15.6491968091
128,4.1,56.0,22.1361345814
128,4.1,88.3,4.29735947996
128,4.1,260.0,1.44901093118
128,4.1,114.1,6.84612989529
128,4.1,461.4,0.895670019703
128,4.1,525.0,0.224068337161
128,4.1,461.8,0.743839212293
128,4.1,58.6,20.1413479045
128,4.1,256.0,8.82004700412
129,4.15,34.2,45.3592074768
129,4.15,22.2,115.408528297
129,4.15,119.3,3.53963892184
129,4.15,794.0,0.103055641979
129,4.15,177.8,7.12688061672
129,4.15,420.0,0.488993983893
129,4.15,179.6,17.5726623048
129,4.15,252.6,4.49249117434
129,4.15,184.6,3.20409741837
129,4.15,169.0,8.63341865158
129,4.15,187.1,20.1091422458
129,4.15,156.8,4.90088792574
129,4.15,186.4,6.15185311185
130,4.15,53.7,13.7153099442
130,4.15,503.8,0.320675382239
130,4.15,58.4,8.3776647538
130,4.15,167.7,9.70364342169
130,4.15,32.4,21.2549563229
130,4.15,506.2,0.665654442908
130,4.15,159.0,12.0863325472
130,4.15,132.8,2.88983019085
130,4.15,69.4,13.0442595642
130,4.15,267.0,1.11297658233
130,4.15,225.8,3.5955270918
130,4.15,46.5,18.1483196455
130,4.15,80.3,5.84543927225
130,4.15,111.9,6.83685232418
130,4.15,85.5,22.7977304241
130,4.15,45.3,25.0634333067
130,4.15,196.4,9.3690058806
130,4.15,253.8,1.34261002107
130,4.15,414.0,0.713368888468
130,4.15,128.6,3.5834490441
131,4.15,96.0,7.92448503523
131,4.15,524.5,0.17601267072
131,4.15,139.7,14.8122239944
131,4.15,43.0,14.7508100377
131,4.15,366.7,1.41865231978
131,4.15,567.6,0.33969757006
131,4.15,120.0,9.07535711909
131,4.15,401.9,0.708142143721
131,4.15,427.5,0.83655548043
131,4.15,72.4,19.3588944502
131,4.15,794.5,0.0773557704467
131,4.15,19.7,154.45996103
131,4.15,728.4,0.137206257273
131,4.15,18.3,127.306226496
131,4.15,104.4,8.8317394172
131,4.15,180.5,4.09532756494
132,4.2,123.6,11.5859655296
132,4.2,29.3,48.1503863156
132,4.2,191.9,3.85426964278
132,4.2,104.6,14.0440831309
132,4.2,458.0,0.791558666709
132,4.2,398.7,0.777161154108
132,4.2,133.1,10.9089298766
132,4.2,477.3,0.181730878935
132,4.2,340.3,3.93711217591
132,4.2,71.0,17.4578556471
132,4.2,79.4,28.5504213636
132,4.2,36.6,26.4800713845
132,4.2,154.1,17.4360801933
132,4.2,149.3,36.2240650202
132,4.2,94.4,5.49242613936
132,4.2,248.6,6.96779291665
132,4.2,93.6,38.8298194175
132,4.2,209.7,5.20605970046
133,4.2,80.4,7.88492464981
133,4.2,792.0,0.0679173802969
133,4.2,56.2,55.3635321613
133,4.2,176.3,2.82484519021
133,4.2,541.8,0.20896357829
133,4.2,37.1,33.4094682168
133,4.2,241.9,1.76289121928
133,4.2,186.0,7.60781027951
133,4.2,128.2,7.61042727483
133,4.2,196.3,13.4844042603
133,4.2,146.9,21.0053704914
133,4.2,163.7,4.8645416548
133,4.2,150.3,10.6156435335
133,4.2,275.6,1.2635197326
133,4.2,321.2,1.6551382829
133,4.2,254.6,3.35863501358
133,4.2,63.4,11.3698244313
133,4.2,59.0,28.67274011
133,4.2,347.2,1.23657211131
133,4.2,70.5,12.0509711577
133,4.2,169.7,6.47062773566
133,4.2,41.4,14.691164685
133,4.2,171.5,12.2895895397
133,4.2,205.1,8.85671281392
133,4.2,268.8,5.2107158996
134,4.2,288.9,1.65739825451
134,4.2,346.5,2.63180937034
134,4.2,191.4,7.53534119146
134,4.2,111.0,18.8057403732
134,4.2,292.3,2.86263865789
134,4.2,46.8,21.6964438387
134,4.2,81.7,15.5218190548
134,4.2,168.4,20.634082917
134,4.2,370.3,0.674256854761
134,4.2,214.5,8.11685655099
134,4.2,192.0,7.59738549076
134,4.2,302.7,1.58627706721
134,4.2,157.7,12.8628634592
134,4.2,262.9,7.7932121732
134,4.2,226.3,6.08745490486
134,4.2,16.9,71.9166001717
134,4.2,335.7,1.13221814527
134,4.2,128.0,6.12821186489
135,4.25,257.7,3.01176029125
135,4.25,279.1,8.84115382096
135,4.25,178.3,7.14681206054
135,4.25,35.2,142.416260312
135,4.25,765.4,0.477330522727
135,4.25,74.5,8.10168856928
135,4.25,44.6,22.9527024427
135,4.25,427.2,1.02566251616
135,4.25,384.3,0.510983683052
135,4.25,510.6,0.646245694134
135,4.25,346.7,1.71929244818
135,4.25,469.5,0.404017414917
135,4.25,179.6,13.9937408775
135,4.25,231.2,1.87216617003
135,4.25,89.1,12.0348078881
135,4.25,152.8,15.3614384473
135,4.25,129.6,12.9215721798
135,4.25,133.7,15.5083237194
135,4.25,85.7,17.7239010015
135,4.25,98.5,28.110440038
135,4.25,297.2,1.67795761997
135,4.25,431.7,0.485611122231
135,4.25,25.1,151.324818857
135,4.25,34.3,65.0654945595
135,4.25,538.8,1.1252633742
135,4.25,202.7,10.1645102884
135,4.25,117.7,15.9166136397
135,4.25,66.3,16.6686415442
135,4.25,27.9,138.072371589
136,4.25,280.5,2.30014261874
136,4.25,195.5,12.4354729392
136,4.25,157.7,13.3198568825
136,4.25,159.8,13.0530600367
136,4.25,230.5,9.29571768325
136,4.25,22.8,191.096762852
136,4.25,121.2,19.7543614324
136,4.25,337.0,1.32817575813
136,4.25,157.5,9.33737821626
136,4.25,63.9,17.7540851395
136,4.25,106.3,11.563402053
136,4.25,71.6,5.54408214544
136,4.25,96.1,13.9300695405
136,4.25,578.0,0.221573215898
137,4.25,158.0,21.3456238173
137,4.25,121.0,20.7732051373
137,4.25,131.6,21.286736348
137,4.25,46.8,36.7630201726
137,4.25,302.7,1.47936614622
137,4.25,274.3,5.09317651246
137,4.25,242.1,2.34671432074
137,4.25,478.1,1.08811493653
137,4.25,60.8,39.905639391
137,4.25,144.2,39.2927158914
137,4.25,147.5,12.9595688196
137,4.25,340.8,3.2793539305
137,4.25,380.9,0.951662172974
137,4.25,191.2,8.47470628096
137,4.25,337.7,1.56264905279
137,4.25,143.6,14.6472150067
137,4.25,163.8,7.62711959993
137,4.25,134.8,3.00281962135
138,4.3,210.5,7.97800340008
138,4.3,657.5,1.03066270952
138,4.3,194.4,5.84235661169
138,4.3,146.9,32.206011286
138,4.3,190.4,13.5142726912
138,4.3,216.1,6.64374900941
139,4.3,197.9,12.5642002282
139,4.3,85.9,10.1470780765
139,4.3,766.0,0.285252239081
139,4.3,112.1,17.4988293264
139,4.3,391.8,2.33080099217
139,4.3,162.8,17.1918229308
139,4.3,43.0,54.587644543
140,4.3,111.7,37.526351866
140,4.3,109.5,8.26136937658
140,4.3,349.8,1.05516258598
140,4.3,266.4,6.40073274454
140,4.3,300.0,2.61119099467
140,4.3,117.0,11.6504670747
140,4.3,241.2,2.99886253324
140,4.3,45.5,85.376942663
140,4.3,129.7,9.02632323731
140,4.3,87.1,6.78571349238
140,4.3,568.0,0.621100385999
140,4.3,665.4,0.504183376672
140,4.3,42.6,36.1854830612
140,4.3,184.7,17.1360033607
140,4.3,115.7,21.4652189568
140,4.3,659.4,0.546077444249
140,4.3,164.3,3.02899782997
140,4.3,534.6,0.27044861266
140,4.3,318.0,0.853539496944
140,4.3,278.3,20.6523772314
140,4.3,268.5,1.09952185886
140,4.3,420.1,1.26943945277
140,4.3,174.3,7.00847874025
140,4.3,27.2,26.7753425288
140,4.3,351.9,3.7724946613
140,4.3,96.1,21.5893484728
140,4.3,76.8,34.4501181082
140,4.3,69.2,10.7780992377
141,4.35,300.3,3.06329187312
141,4.35,203.7,18.7868979862
141,4.35,129.3,19.2888936476
141,4.35,152.7,14.6026894151
141,4.35,122.1,46.887889345
141,4.35,601.8,1.82328969012
141,4.35,56.0,61.3354040324
141,4.35,133.6,15.1334062803
141,4.35,164.7,31.6663840914
142,4.35,171.9,18.8160644699
142,4.35,197.1,8.24104383261
142,4.35,327.3,1.43719592729
142,4.35,43.3,26.5883718736
142,4.35,198.1,8.67065639193
142,4.35,340.1,2.03579701865
142,4.35,548.0,0.377184400877
142,4.35,137.1,5.43779824374
142,4.35,59.9,65.1852814521
142,4.35,486.1,0.853234981341
142,4.35,327.7,1.72809377705
142,4.35,158.8,18.0040503463
142,4.35,180.6,14.1921170337
142,4.35,373.7,1.71330005297
142,4.35,122.5,27.9993291426
142,4.35,331.7,1.66530998509
142,4.35,185.7,4.27816501761
142,4.35,387.7,7.37589200961
142,4.35,59.6,21.5735019722
142,4.35,309.6,10.7851684574
142,4.35,219.8,12.2369105607
143,4.35,162.5,6.33496241961
143,4.35,263.7,0.717985949571
143,4.35,446.7,0.679944711079
143,4.35,92.1,9.85608519847
143,4.35,228.7,12.005870784
143,4.35,153.2,12.9691031116
143,4.35,99.9,24.7031235344
143,4.35,73.7,25.137843569
143,4.35,283.2,4.04930542813
143,4.35,768.3,0.569557740399
143,4.35,247.9,12.2958308916
143,4.35,389.5,1.27112413605
143,4.35,124.4,29.0191346115
143,4.35,284.3,5.42184662067
143,4.35,303.1,5.67590331663
143,4.35,222.8,20.2861652178
143,4.35,340.8,4.81197401038
143,4.35,194.3,4.6802794551
144,4.4,239.5,4.52916162395
144,4.4,66.1,71.867076731
144,4.4,467.2,0.823271802509
144,4.4,67.0,47.5381298379
144,4.4,186.6,7.54244793083
145,4.4,238.1,2.49443458136
145,4.4,616.1,2.26490343542
145,4.4,180.9,8.53519946454
145,4.4,334.3,2.99831702262
145,4.4,107.4,14.3308818471
145,4.4,314.0,11.4904796497
145,4.4,37.6,375.957936581
145,4.4,347.2,2.22771767812
145,4.4,61.2,43.5605394382
145,4.4,533.6,0.568369259837
145,4.4,439.5,1.66353431271
145,4.4,449.5,1.09710515321
146,4.4,289.4,2.25399183095
146,4.4,441.2,0.794696480588
146,4.4,196.5,7.39894522525
146,4.4,151.1,11.6816544511
146,4.4,671.9,1.68610442825
146,4.4,37.0,124.168020968
146,4.4,54.9,32.5104515009
146,4.4,163.2,24.6684185343
146,4.4,432.6,0.801760388916
146,4.4,128.9,21.0797484805
146,4.4,93.1,21.5977462198
147,4.45,710.6,1.04687340007
147,4.45,67.5,13.6803978721
147,4.45,191.4,15.4294941645
147,4.45,738.0,0.611720311288
147,4.45,109.4,15.398113697
147,4.45,117.7,38.4930788489
147,4.45,188.2,18.4610613702
147,4.45,40.4,30.8971334921
147,4.45,88.1,28.6501443485
147,4.45,209.9,38.9664800624
147,4.45,220.1,7.19471862059
147,4.45,123.8,15.9133158584
147,4.45,438.8,1.03157550164
147,4.45,126.5,6.80239306896
147,4.45,302.1,4.03967204656
147,4.45,200.7,13.2025036483
147,4.45,236.9,3.95988479573
147,4.45,334.2,7.91001930279
148,4.45,222.8,22.8227644282
148,4.45,532.8,0.47574113042
148,4.45,247.3,6.5188702021
148,4.45,408.2,1.57048262942
148,4.45,164.7,10.4449414293
148,4.45,600.8,1.29591694166
148,4.45,429.3,0.906202609774
148,4.45,496.9,1.2550112568
148,4.45,126.0,12.0591226722
148,4.45,153.6,27.5976642434
148,4.45,117.7,27.5019369559
148,4.45,96.4,64.0152779821
148,4.45,141.8,5.64064646657
148,4.45,213.8,24.2787933801
148,4.45,415.7,3.3684714239
148,4.45,173.5,56.17046555
148,4.45,267.2,7.53714937367
148,4.45,790.0,0.231218664302
148,4.45,271.5,10.9162381168
148,4.45,20.1,368.541935879
148,4.45,786.1,0.680598794247
148,4.45,126.5,63.0039754255
148,4.45,116.6,19.1055869345
148,4.45,623.8,0.539326621497
148,4.45,511.9,1.19153908112
148,4.45,647.6,0.783542461839
148,4.45,174.4,28.2293745176
148,4.45,321.9,1.24539054366
148,4.45,81.8,17.7202545713
148,4.45,391.5,1.04234804578
148,4.45,224.7,3.20212321515
148,4.45,129.3,35.260705855
148,4.45,57.8,53.1212037465
148,4.45,500.0,1.59178804961
148,4.45,190.4,23.009508517
149,4.45,134.9,2.33653571152
149,4.45,552.8,0.666610096263
149,4.45,87.6,19.5752409264
149,4.45,38.0,74.7319138222
149,4.45,18.8,205.185045494
149,4.45,686.2,1.51423667722
149,4.45,99.6,23.5180409026
149,4.45,160.1,30.9594362632
149,4.45,60.2,14.5445531445
149,4.45,430.0,1.19096291838
149,4.45,145.5,69.1833429194
150,4.5,250.2,13.339986917
150,4.5,161.3,46.1840697603
150,4.5,233.3,29.5260034203
150,4.5,414.6,7.71629251661
150,4.5,172.4,7.71136301063
150,4.5,417.6,1.00311880393
150,4.5,199.4,10.7161793854
150,4.5,21.6,246.752021154
150,4.5,324.7,9.68550703099
150,4.5,69.4,25.5173630167
150,4.5,242.3,4.50732182603
150,4.5,248.9,5.8753044717
150,4.5,208.6,11.7137654525
150,4.5,363.6,2.40891394564
150,4.5,28.9,113.035665232
151,4.5,171.5,31.843139344
151,4.5,509.1,1.58551568682
151,4.5,439.7,1.62152496672
151,4.5,421.8,1.45088162355
151,4.5,257.1,5.60829672823
151,4.5,161.2,39.8338191609
151,4.5,565.0,2.14320760584
151,4.5,304.7,2.50917368009
151,4.5,166.1,19.6086059493
151,4.5,376.1,0.387555612206
151,4.5,573.9,0.502555814935
151,4.5,128.9,37.3151092675
151,4.5,356.5,2.19972659845
151,4.5,291.9,10.1037546321
151,4.5,96.6,25.3203948903
151,4.5,204.0,14.5227963251
151,4.5,98.8,22.0073886033
151,4.5,597.5,0.623158232644
152,4.5,34.1,103.184482855
152,4.5,375.4,2.43645905796
152,4.5,574.3,0.311036083544
152,4.5,98.0,29.9072438315
152,4.5,76.7,35.8085280197
152,4.5,195.8,5.71138043848
152,4.5,53.4,67.6652153628
152,4.5,164.9,13.0405451204
152,4.5,38.6,199.784892961
152,4.5,146.2,15.3747145176
152,4.5,170.6,6.7809200537
152,4.5,740.3,1.00530348866
152,4.5,410.6,1.94315321247
152,4.5,435.4,4.20980036989
153,4.55,73.0,24.7433875518
153,4.55,247.2,17.7187009126
153,4.55,445.2,1.04265191253
153,4.55,632.4,0.441742051561
153,4.55,318.3,11.1324370473
153,4.55,198.8,26.2245275865
153,4.55,60.0,22.7060733107
153,4.55,262.6,5.82133976746
153,4.55,232.8,10.6893010403
153,4.55,273.7,4.95370630258
153,4.55,218.2,20.9664256185
153,4.55,159.3,26.7529865556
153,4.55,175.0,24.3244551585
153,4.55,666.1,0.705184067444
153,4.55,108.9,13.3743295892
153,4.55,328.8,7.07142537126
153,4.55,384.9,4.8263028855
153,4.55,563.6,1.27121589218
153,4.55,295.8,19.3308021527
153,4.55,108.8,25.3855848227
153,4.55,41.5,185.645315886
153,4.55,107.4,10.2342346887
154,4.55,286.1,7.43957324931
154,4.55,483.2,2.52222243502
154,4.55,110.4,52.3289013469
154,4.55,198.5,24.3566893334
154,4.55,259.0,7.21944465479
154,4.55,150.2,35.9588002188
154,4.55,460.4,2.31021102056
154,4.55,236.3,6.39557063572
154,4.55,227.7,3.76052939625
155,4.55,301.5,5.91208187989
155,4.55,35.9,111.17875402
155,4.55,594.9,1.16532192201
155,4.55,613.8,1.43085380847
155,4.55,214.7,15.5964906459
155,4.55,173.9,18.769037898
155,4.55,283.0,14.8587220824
155,4.55,358.4,5.19070363673
155,4.55,69.8,36.120653114
155,4.55,198.0,39.3249746214
155,4.55,499.6,2.6257496725
155,4.55,661.5,1.63899984702
156,4.6,305.7,9.59526884695
156,4.6,203.1,16.0768632266
156,4.6,25.3,208.673667129
156,4.6,284.7,4.1052356416
156,4.6,255.2,15.6816172975
156,4.6,315.9,3.28363480526
157,4.6,75.9,82.9172121057
157,4.6,78.6,8.84975246067
157,4.6,257.8,19.8524984497
157,4.6,214.7,8.98266434819
157,4.6,308.2,6.24889581506
157,4.6,253.4,6.90439231619
157,4.6,157.0,12.3564662689
157,4.6,597.7,1.05855659421
157,4.6,20.5,556.772219914
157,4.6,60.6,38.1569013532
157,4.6,207.8,13.444620791
157,4.6,120.9,72.4093680874
157,4.6,52.7,28.20675226
158,4.6,189.0,31.8538998029
158,4.6,83.7,65.0769865638
158,4.6,109.9,113.5426796
158,4.6,107.1,22.657593368
158,4.6,140.0,10.0539410601
158,4.6,453.4,1.27961337958
158,4.6,418.9,2.21539344725
158,4.6,80.7,114.809916316
158,4.6,386.5,2.75578103074
158,4.6,275.0,11.0258292028
158,4.6,280.9,10.4943978843
158,4.6,211.9,22.7224908713
158,4.6,160.0,43.713806291
158,4.6,253.2,16.7335448796
158,4.6,118.9,70.2921493652
158,4.6,385.1,1.93269225631
158,4.6,192.1,21.0154433247
158,4.6,209.7,8.98364051234
158,4.6,235.2,10.2135109411
158,4.6,688.7,0.712041501023
159,4.65,393.7,9.50175843563
159,4.65,108.3,38.966678065
159,4.65,146.5,19.1853550017
159,4.65,125.9,70.1382791372
159,4.65,297.6,7.95772530194
159,4.65,119.7,17.6254331543
159,4.65,733.6,0.926423211257
159,4.65,204.2,6.28760433725
159,4.65,191.0,19.8843919254
159,4.65,108.1,38.5715764746
159,4.65,136.7,105.387441731
159,4.65,94.7,17.7326706526
159,4.65,43.5,37.8942294327
159,4.65,147.5,33.8515469753
159,4.65,86.9,161.582657946
159,4.65,73.0,14.239530842
159,4.65,43.3,107.0617784
159,4.65,168.1,23.0109979521
159,4.65,180.6,39.2018756933
159,4.65,149.7,61.2565063164
159,4.65,272.7,8.9031628619
160,4.65,766.3,0.925135002385
160,4.65,94.5,20.4728020678
160,4.65,79.3,40.3321987524
160,4.65,51.9,165.331729288
160,4.65,103.6,24.2622706604
160,4.65,620.2,0.963584493545
160,4.65,70.5,43.3871178226
160,4.65,215.7,12.1912280332
160,4.65,141.1,15.9838464349
160,4.65,57.2,185.886428781
160,4.65,688.6,1.59385341508
160,4.65,207.3,32.1153725225
160,4.65,88.2,22.212706197
160,4.65,88.7,24.2028372129
160,4.65,189.7,9.19958419125
160,4.65,113.2,34.9175589599
160,4.65,242.8,4.99828202989
160,4.65,118.1,58.542087683
160,4.65,82.6,27.4497764255
160,4.65,158.2,54.5486810818
160,4.65,547.8,0.728688478814
160,4.65,211.0,9.49401937006
160,4.65,113.3,33.680383291
160,4.65,68.4,94.3257057288
161,4.65,170.7,27.852222541
161,4.65,214.8,20.3454752682
161,4.65,678.3,0.929516619319
161,4.65,608.3,1.20257596799
161,4.65,204.5,11.1080217227
161,4.65,202.4,19.4270207702
161,4.65,173.6,81.828672374
161,4.65,34.9,249.412827924
161,4.65,411.1,3.96089594927
161,4.65,458.2,1.88429514241
161,4.65,78.0,58.8386651193
161,4.65,409.5,4.01656178467
161,4.65,201.2,52.6779731846
161,4.65,12.4,1011.77446024
161,4.65,24.0,255.166441531
161,4.65,482.7,2.98495839304
161,4.65,165.9,45.3927505345
161,4.65,745.9,0.756022308316
162,4.7,113.4,34.5987801998
162,4.7,366.1,4.21967497031
162,4.7,175.9,114.257201074
162,4.7,122.4,93.4565719474
162,4.7,60.2,119.96177103
162,4.7,326.6,9.76172098033
162,4.7,99.3,62.6830910801
162,4.7,158.1,70.2965460232
162,4.7,178.9,29.2307883021
162,4.7,466.9,2.15211264561
163,4.7,401.2,4.69264613809
163,4.7,47.5,52.269945948
163,4.7,44.9,91.5426640123
163,4.7,300.1,27.7674860108
163,4.7,194.4,15.2366651375
163,4.7,37.2,395.970009195
163,4.7,165.0,13.2354041667
164,4.7,294.3,10.850074838
164,4.7,260.3,15.9067572997
164,4.7,141.2,20.5942909532
164,4.7,74.0,38.2527931375
164,4.7,222.2,10.2349724546
164,4.7,81.7,31.1274947347
164,4.7,263.6,8.18125463009
164,4.7,278.3,14.2679953096
164,4.7,117.2,49.2724350073
164,4.7,89.8,60.6696337956
164,4.7,71.9,41.493096899
164,4.7,332.3,2.8135009433
164,4.7,713.4,3.10122349096
164,4.7,676.1,2.50392804503
165,4.75,138.1,113.455868634
165,4.75,656.9,1.77537924248
165,4.75,217.8,42.1305721936
165,4.75,308.0,11.9303016935
165,4.75,696.9,1.19242798638
165,4.75,37.8,98.299499253
165,4.75,108.8,34.0693771065
165,4.75,73.4,79.7728937205
165,4.75,147.2,34.4682664636
165,4.75,111.6,34.5912289875
165,4.75,89.9,34.2224617118
165,4.75,466.6,5.54798745236
165,4.75,115.2,42.9050183607
165,4.75,21.1,249.001608847
165,4.75,89.5,39.6800700787
165,4.75,557.5,3.72616169039
165,4.75,189.7,13.9848859759
165,4.75,53.5,77.9061580375
165,4.75,109.8,61.1008970536
165,4.75,661.7,3.01506807861
165,4.75,314.9,15.4232177005
166,4.75,109.6,48.783864913
166,4.75,168.4,36.5066182518
166,4.75,76.8,55.2361691047
166,4.75,181.0,17.2769088763
166,4.75,255.8,5.09758970654
166,4.75,386.0,2.90596559041
166,4.75,138.7,41.2876955951
166,4.75,146.8,14.0945730526
166,4.75,84.5,53.7838409626
166,4.75,370.9,13.5827032505
166,4.75,252.1,19.8859196916
166,4.75,68.1,74.9398484133
166,4.75,281.4,12.016801167
166,4.75,538.3,2.47954590633
166,4.75,134.5,49.2597997161
166,4.75,75.0,116.858318569
166,4.75,55.3,92.3609650177
166,4.75,755.8,0.776010604587
166,4.75,161.7,161.888151569
166,4.75,71.3,56.2385481073
166,4.75,350.5,11.7468481167
166,4.75,192.9,83.0752662087
167,4.75,277.5,11.6279471465
167,4.75,47.4,284.664591641
167,4.75,338.9,5.06478381386
167,4.75,93.5,88.8545221558
167,4.75,630.1,2.62797796811
167,4.75,276.3,14.6467299396
167,4.75,502.7,6.96460475841
167,4.75,556.0,1.9433194252
167,4.75,151.3,57.0273348861
167,4.75,396.9,1.93437453456
167,4.75,479.7,1.05017589399
167,4.75,284.4,7.2193634104
167,4.75,176.3,49.0031533012
167,4.75,588.9,4.67408121835
167,4.75,643.7,1.02459169264
167,4.75,146.7,60.1297402055
167,4.75,135.6,65.99416869
167,4.75,171.7,48.4102215679
168,4.8,127.8,36.5105412984
168,4.8,47.5,170.470720783
168,4.8,120.0,41.5114395802
168,4.8,697.9,0.669307890917
168,4.8,116.4,58.70103115
168,4.8,486.8,11.9812129612
168,4.8,103.4,99.4666265601
168,4.8,622.9,3.35414596677
168,4.8,220.7,10.0501218745
168,4.8,204.0,28.6542529228
168,4.8,351.0,10.9562429729
168,4.8,190.6,21.1866948461
168,4.8,206.5,45.8435388731
168,4.8,72.7,188.466825919
168,4.8,395.3,8.6366572571
168,4.8,284.9,15.0291969504
168,4.8,272.4,12.9296577575
168,4.8,551.0,7.41831440261
168,4.8,129.4,173.041648313
168,4.8,112.5,48.7190565496
168,4.8,151.1,32.160984276
168,4.8,223.9,30.5370340486
168,4.8,167.3,15.5693184012
168,4.8,89.4,42.7875042593
169,4.8,82.2,47.8003955987
169,4.8,715.6,0.725715050547
169,4.8,134.4,192.816995485
169,4.8,89.1,28.7012971773
169,4.8,310.0,9.18093729623
169,4.8,44.9,1148.06298783
169,4.8,188.8,33.0520254504
169,4.8,215.8,14.9868541269
169,4.8,284.8,9.86795291471
169,4.8,372.4,6.77205489215
169,4.8,103.8,25.51210027
169,4.8,221.8,62.2189981981
169,4.8,410.4,6.47705083338
169,4.8,73.6,49.5899372749
169,4.8,331.3,12.7829762161
169,4.8,50.4,34.9535088128
169,4.8,207.9,23.515195421
169,4.8,186.4,47.3342881738
169,4.8,337.4,29.8145582409
169,4.8,115.1,45.2872937189
169,4.8,384.5,15.113087981
169,4.8,455.0,1.51941476163
169,4.8,498.8,4.933951395
169,4.8,502.3,4.07782560226
169,4.8,623.4,3.75872471172
169,4.8,135.5,46.11526544
170,4.8,115.8,18.8576615674
170,4.8,118.7,42.6394145105
170,4.8,144.4,66.3928054783
170,4.8,395.4,7.7385129399
170,4.8,276.2,5.47711260709
170,4.8,291.8,8.99070279746
170,4.8,156.7,38.6755505859
170,4.8,88.3,26.2295143009
170,4.8,471.8,4.67906168496
170,4.8,164.0,92.9236149939
170,4.8,114.6,57.2982003207
170,4.8,172.1,51.8346308548
170,4.8,141.8,73.6776524155
170,4.8,266.3,42.1031089592
170,4.8,400.2,7.5789481424
170,4.8,125.9,16.2485831617
170,4.8,193.9,23.0609818764
170,4.8,209.7,20.4409085541
170,4.8,150.4,30.5674405538
170,4.8,194.7,18.2995319567
170,4.8,344.4,10.0697794839
170,4.8,206.1,93.3088373751
170,4.8,56.4,62.1760110487
170,4.8,142.0,51.4919025323
170,4.8,112.5,26.8052131449
171,4.85,80.6,40.9073084852
171,4.85,49.1,144.878192438
171,4.85,125.8,27.3205213009
171,4.85,541.6,4.17513817583
171,4.85,533.8,3.19878591617
171,4.85,375.4,5.35164557537
171,4.85,251.6,28.556084555
171,4.85,467.4,8.29884069136
171,4.85,504.0,2.90255392282
171,4.85,118.0,60.7357743793
